date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2020-12-30,000001,2482.85,2507.85,2507.85,2447.84,978498,1854082816.0,2.4,0.15,3.75,0.5
2020-12-31,000001,2509.11,2525.36,2555.36,2485.35,924503,1781736288.0,2.79,0.7,17.51,0.48
2021-01-04,000001,2495.35,2432.84,2495.35,2412.84,1554216,2891682320.0,3.27,-3.66,-92.52,0.8
2021-01-05,000001,2407.84,2379.08,2417.84,2332.83,1821352,3284606912.0,3.49,-2.21,-53.76,0.94
2021-01-06,000001,2367.83,2552.86,2552.86,2357.83,1934945,3648521904.0,8.2,7.3,173.78,1.0
2021-01-07,000001,2547.86,2595.37,2605.37,2511.61,1584185,3111274624.0,3.67,1.67,42.51,0.82
2021-01-08,000001,2595.37,2589.12,2620.37,2521.61,1195473,2348316368.0,3.81,-0.24,-6.25,0.62
2021-01-11,000001,2607.87,2655.38,2687.89,2607.87,1790457,3652546640.0,3.09,2.56,66.26,0.92
2021-01-12,000001,2656.63,2732.89,2732.89,2630.38,1288166,2657687440.0,3.86,2.92,77.51,0.66
2021-01-13,000001,2732.89,2695.39,2734.14,2657.88,1049120,2161849712.0,2.79,-1.37,-37.5,0.54
2021-01-14,000001,2692.89,2629.13,2719.14,2601.62,1130156,2306404544.0,4.36,-2.46,-66.26,0.58
2021-01-15,000001,2732.89,2732.89,2851.66,2710.39,2480689,5311218176.0,5.37,3.95,103.76,1.28
2021-01-18,000001,2757.9,2945.43,2955.43,2757.9,2157302,4792909568.0,7.23,7.78,212.54,1.11
2021-01-19,000001,2921.67,2900.42,2962.93,2864.17,1242088,2790056608.0,3.35,-1.53,-45.01,0.64
2021-01-20,000001,2876.67,2916.67,2979.18,2872.92,1280793,2889249856.0,3.66,0.56,16.25,0.66
2021-01-21,000001,2920.42,2886.67,2957.93,2876.67,944779,2114252736.0,2.79,-1.03,-30.0,0.49
2021-01-22,000001,2886.67,2861.66,2886.67,2796.65,924434,2025834768.0,3.12,-0.87,-25.01,0.48
2021-01-25,000001,2822.91,2919.17,2932.93,2786.65,1028365,2269032816.0,5.11,2.01,57.51,0.53
2021-01-26,000001,2895.42,2904.17,3022.94,2895.42,1126721,2558575504.0,4.37,-0.51,-15.0,0.58
2021-01-27,000001,2896.67,2992.94,3041.7,2896.67,1294153,2976800960.0,4.99,3.06,88.77,0.67
2021-01-28,000001,2955.43,2959.18,3005.44,2914.17,857477,1948881152.0,3.05,-1.13,-33.76,0.44
2021-01-29,000001,2959.18,2994.19,3050.45,2946.68,1240258,2864101424.0,3.51,1.18,35.01,0.64
2021-02-01,000001,2982.94,3176.72,3231.73,2945.43,1475239,3529556992.0,9.56,6.1,182.53,0.76
2021-02-02,000001,3030.44,3017.94,3120.46,2971.68,2416169,5679180032.0,4.68,-5.0,-158.78,1.25
2021-02-03,000001,3042.95,3226.73,3255.48,3030.44,1923272,4690176512.0,7.46,6.92,208.79,0.99
2021-02-04,000001,3130.46,3182.97,3262.98,3112.96,1255248,3084553744.0,4.65,-1.36,-43.76,0.65
2021-02-05,000001,3182.97,3224.23,3271.73,3141.71,1015576,2517804160.0,4.08,1.3,41.26,0.52
2021-02-08,000001,3220.48,3207.97,3220.48,3120.46,1084265,2650948256.0,3.1,-0.5,-16.26,0.56
2021-02-09,000001,3206.72,3180.47,3212.97,3129.21,942094,2302978160.0,2.61,-0.86,-27.5,0.49
2021-02-10,000001,3182.97,3085.45,3227.98,3030.44,1918867,4569742080.0,6.21,-2.99,-95.02,0.99
2021-02-18,000001,3107.96,3145.46,3176.72,3042.95,1505231,3619387648.0,4.34,1.94,60.01,0.78
2021-02-19,000001,3102.96,3089.2,3131.71,3054.2,922583,2197558288.0,2.46,-1.79,-56.26,0.48
2021-02-22,000001,3082.95,2905.42,3082.95,2890.42,1956842,4445818624.0,6.23,-5.95,-183.78,1.01
2021-02-23,000001,2905.42,2849.16,2942.93,2835.41,1870460,4160776608.0,3.7,-1.94,-56.26,0.96
2021-02-24,000001,2891.67,2877.92,2892.92,2802.9,1428500,3144209056.0,3.16,1.01,28.76,0.74
2021-02-25,000001,2907.92,2869.17,2927.93,2817.91,1593403,3524600800.0,3.82,-0.3,-8.75,0.82
2021-02-26,000001,2807.91,2780.4,2852.91,2759.15,1124977,2424653760.0,3.27,-3.09,-88.77,0.58
2021-03-01,000001,2800.4,2789.15,2817.91,2755.4,1125387,2408050912.0,2.25,0.31,8.75,0.58
2021-03-02,000001,2810.41,2814.16,2876.67,2765.4,1473425,3196536976.0,3.99,0.9,25.01,0.76
2021-03-03,000001,2805.41,2984.19,2992.94,2790.4,1919635,4320024320.0,7.2,6.04,170.03,0.99
2021-03-04,000001,2954.18,2972.93,3044.2,2939.18,1213579,2799747152.0,3.52,-0.38,-11.26,0.63
2021-03-05,000001,2945.43,2900.42,2980.43,2840.41,880171,1960439120.0,4.71,-2.44,-72.51,0.45
2021-03-08,000001,2912.92,2807.91,2944.18,2792.9,993774,2189190960.0,5.22,-3.19,-92.51,0.51
2021-03-09,000001,2817.91,2714.14,2847.91,2680.38,1361895,2882931920.0,5.97,-3.34,-93.77,0.7
2021-03-10,000001,2712.89,2657.88,2721.64,2642.88,1149417,2356185008.0,2.9,-2.07,-56.26,0.59
2021-03-11,000001,2680.38,2766.65,2780.4,2677.88,1048659,2213107792.0,3.86,4.09,108.77,0.54
2021-03-12,000001,2779.15,2792.9,2820.41,2757.9,697201,1494219072.0,2.26,0.95,26.25,0.36
2021-03-15,000001,2782.9,2807.91,2872.92,2746.65,958749,2077984896.0,4.52,0.54,15.01,0.49
2021-03-16,000001,2807.91,2815.41,2871.67,2766.65,939684,2038470656.0,3.74,0.27,7.5,0.48
2021-03-17,000001,2789.15,2757.9,2801.65,2720.39,821489,1738185856.0,2.89,-2.04,-57.51,0.42
2021-03-18,000001,2770.4,2824.16,2824.16,2732.89,691610,1483801552.0,3.31,2.4,66.26,0.36
2021-03-19,000001,2799.15,2666.63,2814.16,2654.13,1525622,3159181040.0,5.67,-5.58,-157.53,0.79
2021-03-22,000001,2676.63,2801.65,2801.65,2674.13,1451190,3087549488.0,4.78,5.06,135.02,0.75
2021-03-23,000001,2804.15,2761.65,2814.16,2727.89,682903,1448043616.0,3.08,-1.43,-40.0,0.35
2021-03-24,000001,2759.15,2674.13,2767.9,2664.13,850085,1757688576.0,3.76,-3.17,-87.52,0.44
2021-03-25,000001,2680.38,2701.64,2711.64,2657.88,492666,1017166048.0,2.01,1.03,27.51,0.25
2021-03-26,000001,2712.89,2750.4,2782.9,2702.89,822108,1733412576.0,2.96,1.8,48.76,0.42
2021-03-29,000001,2767.9,2794.15,2814.16,2757.9,785667,1684397872.0,2.05,1.59,43.75,0.4
2021-03-30,000001,2780.4,2849.16,2849.16,2759.15,738655,1601238496.0,3.22,1.97,55.01,0.38
2021-03-31,000001,2829.16,2859.16,2866.67,2807.91,777028,1699922176.0,2.06,0.35,10.0,0.4
2021-04-01,000001,2867.92,2830.41,2871.67,2795.4,544449,1183868016.0,2.67,-1.01,-28.75,0.28
2021-04-02,000001,2820.41,2795.4,2824.16,2777.9,581084,1249405392.0,1.63,-1.24,-35.01,0.3
2021-04-06,000001,2801.65,2817.91,2869.17,2796.65,401103,873387024.0,2.59,0.81,22.51,0.21
2021-04-07,000001,2842.91,2812.91,2849.16,2771.65,517605,1116774448.0,2.75,-0.18,-5.0,0.27
2021-04-08,000001,2790.4,2802.9,2824.16,2774.15,383030,825170848.0,1.78,-0.36,-10.01,0.2
2021-04-09,000001,2821.66,2770.4,2822.91,2742.89,398960,849870880.0,2.85,-1.16,-32.5,0.21
2021-04-12,000001,2796.65,2695.39,2796.65,2686.64,594743,1240067312.0,3.97,-2.71,-75.01,0.31
2021-04-13,000001,2697.89,2705.39,2717.89,2681.63,499904,1036992688.0,1.35,0.37,10.0,0.26
2021-04-14,000001,2706.64,2691.64,2725.39,2660.38,537438,1113001536.0,2.4,-0.51,-13.75,0.28
2021-04-15,000001,2702.89,2652.88,2704.14,2617.87,735865,1494016048.0,3.21,-1.44,-38.76,0.38
2021-04-16,000001,2652.88,2640.38,2661.63,2584.12,729998,1466509056.0,2.92,-0.47,-12.5,0.38
2021-04-19,000001,2611.62,2751.65,2762.9,2596.62,1112283,2304021472.0,6.3,4.21,111.27,0.57
2021-04-20,000001,2742.89,2819.16,2851.66,2722.89,834773,1798249024.0,4.68,2.45,67.51,0.43
2021-04-21,000001,2895.42,2984.19,3006.69,2894.17,1597100,3644577536.0,3.99,5.85,165.03,0.82
2021-04-22,000001,3006.69,2980.43,3011.69,2955.43,829694,1905208912.0,1.89,-0.13,-3.76,0.43
2021-04-23,000001,3022.94,3019.19,3064.2,2991.69,823230,1920413504.0,2.43,1.3,38.76,0.42
2021-04-26,000001,3091.7,2975.43,3136.71,2970.43,872418,2037109600.0,5.51,-1.45,-43.76,0.45
2021-04-27,000001,2976.68,2975.43,3006.69,2965.43,470431,1083043584.0,1.39,0.0,0.0,0.24
2021-04-28,000001,3019.19,3026.69,3039.19,2955.43,593838,1375141408.0,2.82,1.72,51.26,0.31
2021-04-29,000001,3025.44,3056.7,3071.7,2996.69,614837,1439823968.0,2.48,0.99,30.01,0.32
2021-04-30,000001,3026.69,3019.19,3044.2,2984.19,561981,1308177200.0,1.96,-1.23,-37.51,0.29
2021-05-06,000001,2995.44,3045.45,3070.45,2995.44,500295,1174181616.0,2.48,0.87,26.26,0.26
2021-05-07,000001,3066.7,3114.21,3145.46,3031.69,802214,1929112368.0,3.74,2.26,68.76,0.41
2021-05-10,000001,3107.96,3090.45,3112.96,2985.44,661439,1566860768.0,4.09,-0.76,-23.76,0.34
2021-05-11,000001,3060.45,3049.2,3076.7,2990.44,497223,1161846400.0,2.79,-1.33,-41.25,0.26
2021-05-12,000001,3019.19,3051.7,3062.95,2967.93,533265,1245517712.0,3.12,0.08,2.5,0.27
2021-05-13,000001,3047.95,2991.69,3056.7,2962.93,549653,1271946304.0,3.07,-1.97,-60.01,0.28
2021-05-14,000001,3022.94,3045.45,3059.2,2955.43,563785,1300250944.0,3.47,1.8,53.76,0.29
2021-05-17,000001,3024.19,3080.45,3107.96,2999.19,527565,1241605200.0,3.57,1.15,35.0,0.27
2021-05-18,000001,3111.71,3117.96,3144.21,3055.45,395415,939786736.0,2.88,1.22,37.51,0.2
2021-05-19,000001,3107.96,3080.45,3146.71,3070.45,429420,1022553744.0,2.45,-1.2,-37.51,0.22
2021-05-20,000001,3056.7,3107.96,3110.46,3039.19,405788,957478848.0,2.31,0.89,27.51,0.21
2021-05-21,000001,3115.46,3066.7,3141.71,3009.19,539336,1263058112.0,4.26,-1.33,-41.26,0.28
2021-05-24,000001,3065.45,3065.45,3080.45,3029.19,343936,806092208.0,1.67,-0.04,-1.25,0.18
2021-05-25,000001,3072.95,3205.47,3221.73,3061.7,972375,2363145904.0,5.22,4.57,140.02,0.5
2021-05-26,000001,3210.47,3256.73,3270.48,3192.97,919264,2286540256.0,2.42,1.6,51.26,0.47
2021-05-27,000001,3244.23,3229.23,3275.48,3195.47,504091,1246712048.0,2.46,-0.84,-27.5,0.26
2021-05-28,000001,3215.47,3192.97,3219.23,3150.46,492401,1200523312.0,2.13,-1.12,-36.26,0.25
2021-05-31,000001,3171.72,3155.46,3196.72,3119.21,515351,1244209040.0,2.43,-1.17,-37.51,0.27
2021-06-01,000001,3155.46,3120.46,3161.72,3067.95,625018,1490476624.0,2.97,-1.11,-35.0,0.32
2021-06-02,000001,3116.71,3116.71,3120.46,3052.95,497527,1176608128.0,2.16,-0.12,-3.75,0.26
2021-06-03,000001,3095.45,3101.71,3147.96,3090.45,400901,958876480.0,1.85,-0.48,-15.0,0.21
2021-06-04,000001,3129.21,3197.97,3250.48,3105.46,756739,1851425840.0,4.68,3.1,96.26,0.39
2021-06-07,000001,3190.47,3167.97,3190.47,3121.71,447914,1081738832.0,2.15,-0.94,-30.0,0.23
2021-06-08,000001,3149.21,3196.72,3201.72,3124.21,570078,1384120304.0,2.45,0.91,28.75,0.29
2021-06-09,000001,3184.22,3211.72,3240.48,3152.96,453832,1116771376.0,2.74,0.47,15.0,0.23
2021-06-10,000001,3212.97,3155.46,3262.98,3149.21,530215,1294972560.0,3.54,-1.75,-56.26,0.27
2021-06-11,000001,3169.22,3051.7,3174.22,3020.44,834665,1965393120.0,4.87,-3.29,-103.76,0.43
2021-06-15,000001,3049.2,3032.94,3059.2,2980.43,660623,1524503472.0,2.58,-0.61,-18.76,0.34
2021-06-16,000001,3032.94,3037.94,3055.45,3006.69,378208,878470832.0,1.61,0.16,5.0,0.19
2021-06-17,000001,3007.94,3017.94,3091.7,3007.94,453282,1059121808.0,2.76,-0.66,-20.0,0.23
2021-06-18,000001,3021.69,2961.68,3040.44,2929.18,694099,1574437728.0,3.69,-1.86,-56.26,0.36
2021-06-21,000001,2955.43,2900.42,2964.18,2881.67,718273,1600119856.0,2.79,-2.07,-61.26,0.37
2021-06-22,000001,2927.93,3001.69,3016.69,2911.67,757751,1720058048.0,3.62,3.49,101.27,0.39
2021-06-23,000001,2986.69,3022.94,3056.7,2970.43,447908,1035835696.0,2.87,0.71,21.25,0.23
2021-06-24,000001,3009.19,3015.44,3020.44,2965.43,390283,894502112.0,1.82,-0.25,-7.5,0.2
2021-06-25,000001,3015.44,3050.45,3080.45,3012.94,559973,1310287392.0,2.24,1.16,35.01,0.29
2021-06-28,000001,3050.45,2977.93,3054.2,2940.43,626257,1425702208.0,3.73,-2.38,-72.52,0.32
2021-06-29,000001,2952.93,2922.93,2979.18,2880.42,1049749,2341926368.0,3.32,-1.85,-55.0,0.54
2021-06-30,000001,2925.43,2957.93,2996.69,2924.18,403435,913285184.0,2.48,1.2,35.0,0.21
2021-07-01,000001,2981.69,3030.44,3067.95,2945.43,664833,1530548800.0,4.14,2.45,72.51,0.34
2021-07-02,000001,2970.43,2856.66,2972.93,2850.41,1070678,2360189792.0,4.04,-5.73,-173.78,0.55
2021-07-05,000001,2841.66,2887.92,2899.17,2766.65,859341,1859394320.0,4.64,1.09,31.26,0.44
2021-07-06,000001,2890.42,2977.93,3005.44,2861.66,791957,1784792784.0,4.98,3.12,90.01,0.41
2021-07-07,000001,2965.43,2949.18,3011.69,2942.93,468945,1063910096.0,2.31,-0.97,-28.75,0.24
2021-07-08,000001,2977.93,2819.16,2977.93,2780.4,1457059,3140657440.0,6.7,-4.41,-130.02,0.75
2021-07-09,000001,2792.9,2789.15,2834.16,2757.9,762365,1625461600.0,2.71,-1.06,-30.01,0.39
2021-07-12,000001,2817.91,2775.4,2817.91,2741.64,877901,1859059504.0,2.73,-0.49,-13.75,0.45
2021-07-13,000001,2774.15,2770.4,2797.9,2697.89,657614,1382029136.0,3.6,-0.18,-5.0,0.34
2021-07-14,000001,2755.4,2725.39,2755.4,2681.63,847951,1755810880.0,2.66,-1.62,-45.01,0.44
2021-07-15,000001,2720.39,2832.91,2845.41,2709.14,956003,2040266256.0,5.0,3.95,107.52,0.49
2021-07-16,000001,2806.66,2797.9,2857.91,2792.9,573003,1230180816.0,2.29,-1.24,-35.01,0.3
2021-07-19,000001,2800.4,2781.65,2809.16,2727.89,522136,1098434736.0,2.9,-0.58,-16.25,0.27
2021-07-20,000001,2767.9,2705.39,2780.4,2689.14,804034,1665315552.0,3.28,-2.74,-76.26,0.41
2021-07-21,000001,2702.89,2686.64,2730.39,2655.38,753077,1535327568.0,2.77,-0.69,-18.75,0.39
2021-07-22,000001,2686.64,2677.88,2712.89,2660.38,868648,1773999328.0,1.95,-0.33,-8.76,0.45
2021-07-23,000001,2677.88,2642.88,2677.88,2630.38,727404,1461467504.0,1.77,-1.31,-35.0,0.37
2021-07-26,000001,2625.37,2480.35,2629.13,2434.09,1451304,2770236704.0,7.38,-6.15,-162.53,0.75
2021-07-27,000001,2489.1,2350.33,2504.1,2330.32,1357551,2461708368.0,7.01,-5.24,-130.02,0.7
2021-07-28,000001,2361.58,2349.08,2389.08,2340.33,1062994,1898562592.0,2.07,-0.05,-1.25,0.55
2021-07-29,000001,2369.08,2375.33,2410.34,2352.83,872378,1566107824.0,2.45,1.12,26.25,0.45
2021-07-30,000001,2370.33,2341.58,2386.58,2285.32,950156,1679747312.0,4.26,-1.42,-33.75,0.49
2021-08-02,000001,2335.33,2381.58,2397.84,2277.82,1159923,2056014240.0,5.13,1.71,40.0,0.6
2021-08-03,000001,2379.08,2366.58,2399.09,2337.83,896949,1609422576.0,2.57,-0.63,-15.0,0.46
2021-08-04,000001,2385.33,2356.58,2389.08,2330.32,729620,1300164288.0,2.48,-0.42,-10.0,0.38
2021-08-05,000001,2342.83,2340.33,2386.58,2327.82,621574,1104903008.0,2.49,-0.69,-16.25,0.32
2021-08-06,000001,2324.07,2362.83,2367.83,2311.57,567454,1005870944.0,2.4,0.96,22.5,0.29
2021-08-09,000001,2369.08,2512.86,2536.61,2360.33,1752798,3313803232.0,7.46,6.35,150.03,0.9
2021-08-10,000001,2516.61,2596.62,2627.88,2492.85,1301988,2535427984.0,5.37,3.33,83.76,0.67
2021-08-11,000001,2629.13,2606.62,2702.89,2592.87,1048308,2104975152.0,4.24,0.39,10.0,0.54
2021-08-12,000001,2604.12,2616.62,2667.88,2584.12,666458,1330388048.0,3.21,0.38,10.0,0.34
2021-08-13,000001,2602.87,2616.62,2620.37,2567.86,562885,1110191392.0,2.01,0.0,0.0,0.29
2021-08-16,000001,2641.63,2624.12,2655.38,2576.62,627050,1247681168.0,3.01,0.29,7.5,0.32
2021-08-17,000001,2611.62,2589.12,2657.88,2581.62,476022,947385520.0,2.91,-1.33,-35.0,0.25
2021-08-18,000001,2589.12,2707.89,2780.4,2574.12,1332732,2732213552.0,7.97,4.59,118.77,0.69
2021-08-19,000001,2690.39,2672.88,2707.89,2632.88,649976,1315320352.0,2.77,-1.29,-35.01,0.33
2021-08-20,000001,2626.62,2557.86,2639.13,2467.85,1614628,3119152560.0,6.41,-4.3,-115.02,0.83
2021-08-23,000001,2567.86,2542.86,2636.63,2519.11,1191849,2315871648.0,4.59,-0.59,-15.0,0.61
2021-08-24,000001,2549.11,2550.36,2626.62,2531.61,868953,1690760832.0,3.74,0.29,7.5,0.45
2021-08-25,000001,2557.86,2525.36,2564.11,2499.1,698084,1341330416.0,2.55,-0.98,-25.0,0.36
2021-08-26,000001,2530.36,2437.84,2537.86,2431.59,951619,1783725040.0,4.21,-3.47,-87.52,0.49
2021-08-27,000001,2450.35,2429.09,2490.35,2419.09,728820,1354408976.0,2.92,-0.36,-8.75,0.38
2021-08-30,000001,2406.59,2345.33,2416.59,2324.07,1252211,2221855856.0,3.81,-3.45,-83.76,0.65
2021-08-31,000001,2345.33,2355.33,2371.58,2294.07,1174868,2072006848.0,3.3,0.43,10.0,0.61
2021-09-01,000001,2315.32,2365.33,2370.33,2256.56,2316894,4046284160.0,4.83,0.42,10.0,1.19
2021-09-02,000001,2380.33,2430.34,2477.85,2355.33,2422604,4454545408.0,5.18,2.75,65.01,1.25
2021-09-03,000001,2442.84,2385.33,2442.84,2342.83,1394819,2523273152.0,4.12,-1.85,-45.01,0.72
2021-09-06,000001,2371.58,2436.59,2455.35,2352.83,1515226,2780281088.0,4.3,2.15,51.26,0.78
2021-09-07,000001,2455.35,2535.36,2575.37,2424.09,1622344,3067365664.0,6.21,4.05,98.77,0.84
2021-09-08,000001,2535.36,2534.11,2574.12,2517.86,1026201,1979771472.0,2.22,-0.05,-1.25,0.53
2021-09-09,000001,2519.11,2505.35,2524.11,2480.35,739506,1399536016.0,1.73,-1.13,-28.76,0.38
2021-09-10,000001,2491.6,2701.64,2726.64,2485.35,2314945,4668361728.0,9.63,7.83,196.29,1.19
2021-09-13,000001,2675.38,2656.63,2694.14,2606.62,1297228,2606152384.0,3.24,-1.67,-45.01,0.67
2021-09-14,000001,2652.88,2551.61,2664.13,2539.11,1158173,2272080160.0,4.71,-3.95,-105.02,0.6
2021-09-15,000001,2544.11,2570.37,2754.15,2529.11,841618,1639298368.0,8.82,0.74,18.76,0.43
2021-09-16,000001,2542.86,2515.36,2567.86,2471.6,1176954,2234474944.0,3.74,-2.14,-55.01,0.61
2021-09-17,000001,2492.85,2446.59,2505.35,2431.59,1124880,2098715200.0,2.93,-2.73,-68.77,0.58
2021-09-22,000001,2364.08,2377.83,2386.58,2307.82,1473365,2616707248.0,3.22,-2.81,-68.76,0.76
2021-09-23,000001,2392.84,2340.33,2420.34,2336.58,1379838,2465683712.0,3.52,-1.58,-37.5,0.71
2021-09-24,000001,2330.32,2299.07,2340.33,2297.82,1265696,2209461936.0,1.82,-1.76,-41.26,0.65
2021-09-27,000001,2281.57,2326.57,2340.33,2262.81,1140668,1979196736.0,3.37,1.2,27.5,0.59
2021-09-28,000001,2314.07,2376.58,2401.59,2311.57,1293167,2311265536.0,3.87,2.15,50.01,0.67
2021-09-29,000001,2362.83,2399.09,2435.34,2344.08,1230122,2225416496.0,3.84,0.95,22.51,0.63
2021-09-30,000001,2391.59,2371.58,2405.34,2344.08,795611,1424675920.0,2.55,-1.15,-27.51,0.41
2021-10-08,000001,2401.59,2460.35,2491.6,2382.83,1159201,2146983888.0,4.59,3.74,88.77,0.6
2021-10-11,000001,2505.35,2555.36,2597.87,2505.35,1455338,2829310848.0,3.76,3.86,95.01,0.75
2021-10-12,000001,2542.86,2549.11,2594.12,2530.36,1031232,2004823968.0,2.5,-0.24,-6.25,0.53
2021-10-13,000001,2542.86,2577.87,2619.12,2526.61,807897,1577612464.0,3.63,1.13,28.76,0.42
2021-10-14,000001,2579.12,2531.61,2620.37,2491.6,842990,1623970432.0,5.0,-1.79,-46.26,0.43
2021-10-15,000001,2505.35,2587.87,2617.87,2505.35,993494,1948647232.0,4.44,2.22,56.26,0.51
2021-10-18,000001,2561.61,2541.61,2574.12,2517.86,729623,1408737776.0,2.17,-1.79,-46.26,0.38
2021-10-19,000001,2524.11,2576.62,2590.37,2524.11,682415,1330501296.0,2.61,1.38,35.01,0.35
2021-10-20,000001,2599.12,2535.36,2602.87,2529.11,662956,1283356224.0,2.86,-1.6,-41.26,0.34
2021-10-21,000001,2570.37,2630.38,2637.88,2536.61,1621661,3198266208.0,3.99,3.75,95.02,0.84
2021-10-22,000001,2650.38,2635.38,2704.14,2605.37,1134964,2287284928.0,3.75,0.19,5.0,0.58
2021-10-25,000001,2594.12,2645.38,2655.38,2567.86,730828,1458800096.0,3.32,0.38,10.0,0.38
2021-10-26,000001,2637.88,2636.63,2686.64,2612.87,652807,1313475888.0,2.79,-0.33,-8.75,0.34
2021-10-27,000001,2630.38,2620.37,2651.63,2579.12,687600,1365982832.0,2.75,-0.62,-16.26,0.35
2021-10-28,000001,2605.37,2595.37,2622.87,2551.61,619011,1211946112.0,2.72,-0.95,-25.0,0.32
2021-10-29,000001,2584.12,2567.86,2597.87,2545.36,539930,1052760272.0,2.02,-1.06,-27.51,0.28
2021-11-01,000001,2546.61,2554.11,2596.62,2506.6,841490,1626762032.0,3.51,-0.54,-13.75,0.43
2021-11-02,000001,2551.61,2402.84,2566.61,2379.08,1997691,3691356320.0,7.34,-5.92,-151.27,1.03
2021-11-03,000001,2392.84,2384.08,2410.34,2361.58,1114972,2009325072.0,2.03,-0.78,-18.76,0.57
2021-11-04,000001,2390.33,2364.08,2392.84,2355.33,983411,1760671904.0,1.57,-0.84,-20.0,0.51
2021-11-05,000001,2361.58,2335.33,2380.33,2326.57,1096040,1942415600.0,2.27,-1.22,-28.75,0.56
2021-11-08,000001,2332.83,2307.82,2356.58,2300.32,1376815,2406417776.0,2.41,-1.18,-27.51,0.71
2021-11-09,000001,2315.32,2321.57,2336.58,2287.82,1240573,2163193120.0,2.11,0.6,13.75,0.64
2021-11-10,000001,2312.82,2305.32,2314.07,2275.32,1220851,2109735152.0,1.67,-0.7,-16.25,0.63
2021-11-11,000001,2299.07,2424.09,2434.09,2295.32,2084729,3752413856.0,6.02,5.15,118.77,1.07
2021-11-12,000001,2419.09,2414.09,2459.1,2394.09,957546,1753072720.0,2.68,-0.41,-10.0,0.49
2021-11-15,000001,2424.09,2434.09,2459.1,2405.34,655090,1203764096.0,2.23,0.83,20.0,0.34
2021-11-16,000001,2425.34,2407.84,2447.84,2401.59,601110,1099113408.0,1.9,-1.08,-26.25,0.31
2021-11-17,000001,2399.09,2394.09,2417.84,2377.83,664640,1203859184.0,1.66,-0.57,-13.75,0.34
2021-11-18,000001,2391.59,2355.33,2395.34,2346.58,799844,1430058304.0,2.04,-1.62,-38.76,0.41
2021-11-19,000001,2355.33,2399.09,2410.34,2342.83,786372,1414506384.0,2.87,1.86,43.76,0.41
2021-11-22,000001,2384.08,2395.34,2411.59,2367.83,738618,1337768176.0,1.82,-0.16,-3.75,0.38
2021-11-23,000001,2394.09,2365.33,2424.09,2340.33,1235978,2213817584.0,3.5,-1.25,-30.01,0.64
2021-11-24,000001,2351.58,2364.08,2374.08,2337.83,741311,1316774400.0,1.53,-0.05,-1.25,0.38
2021-11-25,000001,2347.83,2340.33,2354.08,2334.08,603533,1068221312.0,0.85,-1.0,-23.75,0.31
2021-11-26,000001,2332.83,2327.82,2339.08,2320.32,694500,1219937312.0,0.8,-0.53,-12.51,0.36
2021-11-29,000001,2306.57,2319.07,2326.57,2300.32,512595,895105984.0,1.13,-0.38,-8.75,0.26
2021-11-30,000001,2322.82,2310.32,2340.33,2299.07,733616,1280384560.0,1.78,-0.38,-8.75,0.38
2021-12-01,000001,2309.07,2335.33,2351.58,2301.57,706925,1243666848.0,2.16,1.08,25.01,0.36
2021-12-02,000001,2332.83,2329.07,2356.58,2301.57,994798,1749164560.0,2.36,-0.27,-6.26,0.51
2021-12-03,000001,2335.33,2336.58,2342.83,2306.57,707600,1242375056.0,1.56,0.32,7.51,0.36
2021-12-06,000001,2361.58,2392.84,2450.35,2355.33,2145625,3896385168.0,4.07,2.41,56.26,1.11
2021-12-07,000001,2417.84,2437.84,2464.1,2399.09,1616444,2979968976.0,2.72,1.88,45.0,0.83
2021-12-08,000001,2436.59,2439.09,2449.09,2400.34,980281,1798691056.0,2.0,0.05,1.25,0.51
2021-12-09,000001,2441.59,2467.85,2512.86,2426.59,1455887,2726663440.0,3.54,1.18,28.76,0.75
2021-12-10,000001,2444.09,2427.84,2467.85,2414.09,989255,1824076528.0,2.18,-1.62,-40.01,0.51
2021-12-13,000001,2439.09,2414.09,2490.35,2402.84,1314490,2427803728.0,3.6,-0.57,-13.75,0.68
2021-12-14,000001,2400.34,2327.82,2401.59,2320.32,1937209,3434156320.0,3.37,-3.57,-86.27,1.0
2021-12-15,000001,2319.07,2324.07,2337.83,2305.32,1294627,2269821040.0,1.4,-0.16,-3.75,0.67
2021-12-16,000001,2324.07,2345.33,2346.58,2312.82,819480,1445483376.0,1.45,0.91,21.26,0.42
2021-12-17,000001,2342.83,2326.57,2349.08,2326.57,602370,1062875488.0,0.96,-0.8,-18.76,0.31
2021-12-20,000001,2325.32,2320.32,2336.58,2311.57,746435,1309029264.0,1.07,-0.27,-6.25,0.38
2021-12-21,000001,2316.57,2329.07,2344.08,2315.32,893734,1572895584.0,1.24,0.38,8.75,0.46
2021-12-22,000001,2332.83,2304.07,2335.33,2292.82,976928,1701772576.0,1.83,-1.07,-25.0,0.5
2021-12-23,000001,2305.32,2295.32,2309.07,2281.57,1059576,1831122720.0,1.19,-0.38,-8.75,0.55
2021-12-24,000001,2296.57,2294.07,2299.07,2281.57,488251,843109664.0,0.76,-0.05,-1.25,0.25
2021-12-27,000001,2296.57,2282.82,2299.07,2275.32,731119,1260455312.0,1.04,-0.49,-11.25,0.38
2021-12-28,000001,2282.82,2276.57,2296.57,2266.56,1126639,1934461072.0,1.31,-0.27,-6.25,0.58
