date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2020-02-11,000858,2013.31,2070.23,2081.34,2013.31,245774,3049430912.0,3.38,2.84,57.23,0.65
2020-02-12,000858,2065.7,2065.54,2077.43,2038.64,175114,2168783488.0,1.87,-0.23,-4.69,0.46
2020-02-13,000858,2071.64,2060.07,2099.48,2048.03,178629,2230165008.0,2.49,-0.26,-5.47,0.47
2020-02-14,000858,2061.01,2048.96,2087.28,2033.64,169720,2094049248.0,2.6,-0.54,-11.11,0.45
2020-02-17,000858,2045.05,2062.57,2062.57,2035.67,238169,2941280512.0,1.31,0.66,13.61,0.63
2020-02-18,000858,2054.75,2048.34,2062.57,2042.4,128728,1590249168.0,0.98,-0.69,-14.23,0.34
2020-02-19,000858,2054.44,2089.15,2107.61,2037.24,316628,3976674960.0,3.44,1.99,40.81,0.83
2020-02-20,000858,2104.79,2154.05,2160.78,2103.07,334662,4332207360.0,2.76,3.11,64.9,0.88
2020-02-21,000858,2151.71,2151.71,2170.47,2136.38,207438,2695003472.0,1.58,-0.11,-2.34,0.55
2020-02-24,000858,2142.33,2106.36,2142.33,2100.1,235601,3005249408.0,1.96,-2.11,-45.35,0.62
2020-02-25,000858,2070.39,2078.21,2104.79,2055.69,240633,3014293136.0,2.33,-1.34,-28.15,0.63
2020-02-26,000858,2055.22,2059.44,2095.72,2042.24,214179,2662201888.0,2.57,-0.9,-18.77,0.56
2020-02-27,000858,2070.39,2093.85,2116.52,2065.7,235732,2986686528.0,2.47,1.67,34.41,0.62
2020-02-28,000858,2057.88,2004.71,2058.35,1979.69,366012,4445668096.0,3.76,-4.26,-89.14,0.96
2020-03-02,000858,1996.89,2036.77,2051.62,1989.07,269822,3287615184.0,3.12,1.6,32.06,0.71
2020-03-03,000858,2053.19,2063.66,2087.28,2053.19,230923,2878896368.0,1.67,1.32,26.89,0.61
2020-03-04,000858,2057.88,2077.74,2088.06,2057.88,197575,2471690896.0,1.46,0.68,14.08,0.52
2020-03-05,000858,2097.76,2201.75,2228.02,2089.15,565620,7399037696.0,6.68,5.97,124.01,1.49
2020-03-06,000858,2182.98,2152.8,2228.02,2151.71,291658,3845033472.0,3.47,-2.22,-48.95,0.77
2020-03-09,000858,2120.43,2093.85,2124.34,2089.78,244542,3106158208.0,1.61,-2.74,-58.95,0.64
2020-03-10,000858,2093.85,2162.97,2177.2,2092.28,310772,4017374192.0,4.06,3.3,69.12,0.82
2020-03-11,000858,2190.8,2150.14,2195.5,2143.89,187635,2452609920.0,2.39,-0.59,-12.83,0.49
2020-03-12,000858,2102.92,2089.78,2122.15,2086.97,252660,3199005136.0,1.64,-2.81,-60.36,0.67
2020-03-13,000858,1995.32,2035.98,2076.96,1977.81,350887,4280415920.0,4.74,-2.57,-53.8,0.92
2020-03-16,000858,2017.22,1924.95,2032.86,1907.91,370242,4379489536.0,6.14,-5.45,-111.03,0.98
2020-03-17,000858,1909.31,1875.85,1957.48,1816.74,352980,3975112224.0,7.31,-2.55,-49.1,0.93
2020-03-18,000858,1888.98,1801.25,1932.3,1787.18,404423,4528146944.0,7.74,-3.98,-74.6,1.07
2020-03-19,000858,1773.26,1715.56,1792.03,1661.13,601698,6133825280.0,7.27,-4.76,-85.69,1.59
2020-03-20,000858,1750.12,1815.64,1833.62,1748.4,422064,4484741888.0,4.97,5.83,100.08,1.11
2020-03-23,000858,1745.11,1753.09,1784.21,1730.1,328265,3443583088.0,2.98,-3.45,-62.55,0.86
2020-03-24,000858,1793.28,1824.09,1837.22,1777.01,356363,3859693792.0,3.43,4.05,71.0,0.94
2020-03-25,000858,1887.42,1901.5,1916.51,1867.72,309473,3508691584.0,2.67,4.24,77.41,0.82
2020-03-26,000858,1885.54,1899.77,1937.46,1868.65,208801,2397709904.0,3.62,-0.09,-1.73,0.55
2020-03-27,000858,1926.52,1929.8,1960.92,1926.52,235435,2745616752.0,1.81,1.58,30.03,0.62
2020-03-30,000858,1883.04,1889.45,1901.81,1865.53,205806,2321514400.0,1.88,-2.09,-40.35,0.54
2020-03-31,000858,1917.13,1920.26,1942.0,1902.43,188496,2179898624.0,2.09,1.63,30.81,0.5
2020-04-01,000858,1932.77,1917.13,1948.25,1908.38,175969,2033698720.0,2.08,-0.16,-3.13,0.46
2020-04-02,000858,1901.5,1951.38,1951.38,1893.99,191537,2218330784.0,2.99,1.79,34.25,0.5
2020-04-03,000858,1959.36,1956.54,1987.04,1945.28,175806,2076905520.0,2.14,0.26,5.16,0.46
2020-04-07,000858,2004.71,2060.07,2066.95,2004.71,294512,3627761360.0,3.18,5.29,103.53,0.78
2020-04-08,000858,2060.07,2077.9,2089.0,2048.96,201134,2515223472.0,1.94,0.87,17.83,0.53
2020-04-09,000858,2099.32,2073.2,2114.18,2042.4,158796,1985606240.0,3.45,-0.23,-4.7,0.42
2020-04-10,000858,2073.2,2097.29,2132.94,2061.01,198961,2526071152.0,3.47,1.16,24.09,0.52
2020-04-13,000858,2075.86,2073.52,2105.11,2061.01,146060,1831925088.0,2.1,-1.13,-23.77,0.38
2020-04-14,000858,2098.69,2127.47,2134.19,2076.64,194619,2481573360.0,2.78,2.6,53.95,0.51
2020-04-15,000858,2127.78,2119.02,2156.09,2108.08,162967,2095661168.0,2.26,-0.4,-8.45,0.43
2020-04-16,000858,2104.95,2090.72,2117.3,2081.65,188254,2379554848.0,1.68,-1.34,-28.3,0.5
2020-04-17,000858,2107.45,2133.25,2147.02,2100.73,234711,3022344864.0,2.21,2.03,42.53,0.62
2020-04-20,000858,2150.46,2140.92,2159.21,2134.19,132188,1710863424.0,1.17,0.36,7.67,0.35
2020-04-21,000858,2121.68,2096.5,2135.29,2074.77,205524,2596092240.0,2.83,-2.07,-44.42,0.54
2020-04-22,000858,2097.6,2156.4,2167.19,2080.08,265985,3436601392.0,4.16,2.86,59.9,0.7
2020-04-23,000858,2170.47,2168.75,2218.95,2164.22,213319,2822832128.0,2.54,0.57,12.35,0.56
2020-04-24,000858,2171.1,2173.6,2203.16,2141.86,167733,2215246720.0,2.83,0.22,4.85,0.44
2020-04-27,000858,2190.96,2193.93,2208.32,2157.65,159342,2110526720.0,2.33,0.94,20.33,0.42
2020-04-28,000858,2245.54,2292.45,2327.17,2222.24,420773,5811722496.0,4.78,4.49,98.52,1.11
2020-04-29,000858,2292.45,2237.72,2310.44,2214.26,291832,3980521440.0,4.2,-2.39,-54.73,0.77
2020-04-30,000858,2237.72,2241.94,2295.58,2214.57,228641,3121490864.0,3.62,0.19,4.22,0.6
2020-05-06,000858,2222.08,2280.1,2293.23,2213.95,251045,3442757072.0,3.54,1.7,38.16,0.66
2020-05-07,000858,2282.76,2337.96,2339.37,2266.96,277962,3911603344.0,3.18,2.54,57.86,0.73
2020-05-08,000858,2349.53,2353.44,2394.1,2322.63,243267,3478295312.0,3.06,0.66,15.48,0.64
2020-05-11,000858,2358.45,2337.02,2387.85,2323.73,236820,3384838032.0,2.72,-0.7,-16.42,0.62
2020-05-12,000858,2323.73,2353.44,2367.36,2322.01,151845,2167669760.0,1.94,0.7,16.42,0.4
2020-05-13,000858,2353.44,2401.92,2405.21,2344.06,196350,2845747552.0,2.6,2.06,48.48,0.52
2020-05-14,000858,2400.36,2406.61,2417.56,2376.9,153613,2244204768.0,1.69,0.2,4.69,0.4
2020-05-15,000858,2425.38,2389.72,2433.04,2371.9,160644,2338474672.0,2.54,-0.7,-16.89,0.42
2020-05-18,000858,2386.28,2483.08,2502.94,2380.03,248810,3718097616.0,5.14,3.91,93.36,0.66
2020-05-19,000858,2516.55,2486.68,2519.05,2470.26,176506,2669709616.0,1.96,0.14,3.6,0.47
2020-05-20,000858,2503.57,2477.77,2511.08,2472.45,170412,2580358160.0,1.55,-0.36,-8.91,0.45
2020-05-21,000858,2493.56,2490.75,2519.68,2480.58,170922,2602103040.0,1.58,0.52,12.98,0.45
2020-05-22,000858,2476.36,2374.55,2476.67,2365.17,383526,5597327872.0,4.48,-4.67,-116.2,1.01
2020-05-25,000858,2370.8,2418.03,2423.81,2325.29,243560,3540747472.0,4.15,1.83,43.48,0.64
2020-05-26,000858,2418.03,2430.23,2450.71,2404.27,165119,2436906016.0,1.92,0.5,12.2,0.44
2020-05-27,000858,2430.38,2404.42,2439.45,2396.92,145963,2143082944.0,1.75,-1.06,-25.81,0.38
2020-05-28,000858,2404.27,2404.42,2433.51,2378.46,148184,2166223152.0,2.29,0.0,0.0,0.39
2020-05-29,000858,2386.28,2436.33,2442.42,2383.62,163217,2408655792.0,2.45,1.33,31.91,0.43
2020-06-01,000858,2465.41,2598.81,2623.67,2465.41,357844,5624344576.0,6.5,6.67,162.48,0.94
2020-06-02,000858,2595.68,2601.62,2677.94,2589.89,291586,4669324800.0,3.39,0.11,2.81,0.77
2020-06-03,000858,2634.31,2593.33,2648.38,2568.94,252759,4004118592.0,3.05,-0.32,-8.29,0.67
2020-06-04,000858,2590.05,2602.87,2620.54,2573.94,136318,2166142880.0,1.8,0.37,9.54,0.36
2020-06-05,000858,2606.94,2622.26,2631.49,2583.33,159859,2547709184.0,1.85,0.74,19.39,0.42
2020-06-08,000858,2613.04,2630.4,2698.27,2609.91,222551,3596734096.0,3.37,0.31,8.14,0.59
2020-06-09,000858,2629.93,2661.67,2667.77,2605.38,161119,2610701056.0,2.37,1.19,31.27,0.42
2020-06-10,000858,2662.3,2660.58,2679.97,2637.75,149481,2428166144.0,1.59,-0.04,-1.09,0.39
2020-06-11,000858,2649.01,2621.95,2663.71,2588.8,199461,3195703168.0,2.82,-1.45,-38.63,0.53
2020-06-12,000858,2573.94,2644.31,2650.26,2559.87,176476,2822869424.0,3.45,0.85,22.36,0.46
2020-06-15,000858,2605.22,2573.94,2634.62,2566.12,266220,4206860400.0,2.59,-2.66,-70.37,0.7
2020-06-16,000858,2575.51,2584.58,2609.29,2564.56,259847,4095546272.0,1.74,0.41,10.64,0.68
2020-06-17,000858,2578.01,2556.43,2581.76,2525.46,232423,3610097408.0,2.18,-1.09,-28.15,0.61
2020-06-18,000858,2567.69,2595.21,2598.65,2557.68,199490,3145346592.0,1.6,1.52,38.78,0.53
2020-06-19,000858,2597.4,2707.96,2722.51,2596.31,387028,6342808576.0,4.86,4.34,112.75,1.02
2020-06-22,000858,2717.82,2702.18,2717.82,2670.9,216312,3513415728.0,1.73,-0.21,-5.78,0.57
2020-06-23,000858,2702.18,2780.06,2786.62,2687.79,265325,4413501440.0,3.66,2.88,77.88,0.7
2020-06-24,000858,2786.78,2789.91,2831.97,2764.73,187986,3172425488.0,2.42,0.35,9.85,0.5
2020-06-29,000858,2758.63,2772.55,2788.19,2745.96,199936,3331811632.0,1.51,-0.62,-17.36,0.53
2020-06-30,000858,2788.81,2829.16,2837.76,2788.19,189898,3238678112.0,1.79,2.04,56.61,0.5
2020-07-01,000858,2829.16,2998.99,3047.78,2829.16,271818,4886748672.0,7.73,6.0,169.83,0.72
2020-07-02,000858,2968.03,3116.44,3161.0,2966.15,348870,6549218048.0,6.5,3.92,117.45,0.92
2020-07-03,000858,3124.25,3104.39,3132.23,3007.12,308159,5745184512.0,4.01,-0.39,-12.05,0.81
2020-07-06,000858,3104.24,3168.51,3218.24,3054.98,328431,6291466752.0,5.26,2.07,64.12,0.87
2020-07-07,000858,3167.89,3310.35,3380.57,3129.42,384111,7693352448.0,7.93,4.48,141.84,1.01
2020-07-08,000858,3304.25,3333.34,3371.5,3265.16,292323,5907018240.0,3.21,0.69,22.99,0.77
2020-07-09,000858,3333.81,3338.97,3364.62,3304.25,295243,5988999424.0,1.81,0.17,5.63,0.78
2020-07-10,000858,3327.71,3390.26,3465.33,3293.31,335476,6923294720.0,5.15,1.54,51.29,0.88
2020-07-13,000858,3390.26,3565.41,3671.75,3390.26,488807,10648696832.0,8.3,5.17,175.15,1.29
2020-07-14,000858,3566.98,3607.64,3676.91,3468.92,438733,9589876480.0,5.83,1.18,42.23,1.16
2020-07-15,000858,3577.92,3655.33,3687.39,3556.03,371700,8289624064.0,3.64,1.32,47.69,0.98
2020-07-16,000858,3609.2,3305.19,3609.98,3305.19,705737,14817949952.0,8.34,-9.58,-350.14,1.86
2020-07-17,000858,3202.6,3365.08,3432.49,3202.6,529767,10785869056.0,6.96,1.81,59.89,1.4
2020-07-20,000858,3366.81,3307.07,3413.72,3140.21,442907,8808311296.0,8.13,-1.72,-58.01,1.17
2020-07-21,000858,3296.43,3368.06,3419.98,3262.03,317859,6514435840.0,4.78,1.84,60.99,0.84
2020-07-22,000858,3347.26,3419.98,3482.06,3323.8,280663,5873887488.0,4.7,1.54,51.92,0.74
2020-07-23,000858,3394.95,3438.27,3466.89,3368.37,265413,5547862016.0,2.88,0.53,18.29,0.7
2020-07-24,000858,3405.9,3302.53,3420.76,3249.52,405386,8233915136.0,4.98,-3.95,-135.74,1.07
2020-07-27,000858,3333.81,3344.91,3387.13,3302.84,246347,5038945792.0,2.55,1.28,42.38,0.65
2020-07-28,000858,3372.9,3499.73,3545.71,3353.83,384497,8143034112.0,5.74,4.63,154.82,1.01
2020-07-29,000858,3505.2,3515.06,3522.88,3421.7,301364,6417584128.0,2.89,0.44,15.33,0.79
2020-07-30,000858,3499.73,3536.01,3563.07,3484.09,253226,5483434240.0,2.25,0.6,20.95,0.67
2020-07-31,000858,3538.98,3554.46,3609.36,3504.11,262318,5707639552.0,2.98,0.52,18.45,0.69
2020-08-03,000858,3565.1,3557.91,3592.47,3518.5,201454,4369803264.0,2.08,0.1,3.45,0.53
2020-08-04,000858,3554.46,3527.88,3590.43,3499.73,206769,4483369728.0,2.55,-0.84,-30.03,0.54
2020-08-05,000858,3524.75,3554.15,3558.53,3484.09,186712,4024536336.0,2.11,0.74,26.27,0.49
2020-08-06,000858,3554.15,3453.13,3570.73,3431.86,323044,6855966976.0,3.91,-2.84,-101.02,0.85
2020-08-07,000858,3437.18,3394.33,3484.09,3330.52,287236,5960012800.0,4.45,-1.7,-58.8,0.76
2020-08-10,000858,3394.33,3373.69,3419.66,3326.77,191521,3941811344.0,2.74,-0.61,-20.64,0.5
2020-08-11,000858,3390.26,3421.54,3489.57,3390.26,250091,5285963776.0,2.94,1.42,47.85,0.66
2020-08-12,000858,3404.65,3381.97,3435.3,3328.33,180250,3701984352.0,3.13,-1.16,-39.57,0.47
2020-08-13,000858,3405.9,3388.7,3437.18,3366.81,123210,2555092640.0,2.08,0.2,6.73,0.32
2020-08-14,000858,3379.32,3482.53,3488.78,3378.06,244315,5144549632.0,3.27,2.77,93.83,0.64
2020-08-17,000858,3507.55,3593.4,3624.84,3507.55,315156,6913069056.0,3.37,3.18,110.87,0.83
2020-08-18,000858,3593.4,3602.47,3640.48,3564.16,190382,4208955664.0,2.12,0.25,9.07,0.5
2020-08-19,000858,3600.91,3627.96,3686.76,3550.87,238473,5300628736.0,3.77,0.71,25.49,0.63
2020-08-20,000858,3593.56,3537.89,3607.95,3531.01,184907,4022580048.0,2.12,-2.48,-90.07,0.49
2020-08-21,000858,3593.56,3568.54,3608.89,3537.89,157319,3438178400.0,2.01,0.87,30.65,0.41
2020-08-24,000858,3593.25,3671.75,3692.08,3580.89,231522,5170962432.0,3.12,2.89,103.21,0.61
2020-08-25,000858,3687.39,3837.52,3855.5,3687.23,285479,6659413504.0,4.58,4.51,165.77,0.75
2020-08-26,000858,3834.39,3853.94,3904.29,3784.35,262100,6176301824.0,3.13,0.43,16.42,0.69
2020-08-27,000858,3890.38,3876.3,3890.38,3767.77,213489,5024119808.0,3.18,0.58,22.36,0.56
2020-08-28,000858,3843.46,3914.15,3982.33,3799.99,327242,7823482112.0,4.7,0.98,37.85,0.86
2020-08-31,000858,3937.6,3906.33,4011.1,3906.33,315715,7691010304.0,2.68,-0.2,-7.82,0.83
2020-09-01,000858,3866.92,3847.53,3903.2,3798.42,300870,7091377408.0,2.68,-1.51,-58.8,0.79
2020-09-02,000858,3831.26,3828.14,3902.89,3809.37,196331,4642766080.0,2.43,-0.5,-19.39,0.52
2020-09-03,000858,3834.39,3885.06,3953.24,3831.11,275696,6599198464.0,3.19,1.49,56.92,0.73
2020-09-04,000858,3812.5,3753.38,3812.5,3691.61,370921,8495154432.0,3.11,-3.39,-131.68,0.98
2020-09-07,000858,3739.78,3701.31,3803.9,3673.32,236227,5428172544.0,3.48,-1.39,-52.07,0.62
2020-09-08,000858,3705.22,3623.74,3739.78,3556.03,357085,7906064640.0,4.96,-2.1,-77.57,0.94
2020-09-09,000858,3574.95,3546.65,3603.88,3531.01,227061,4950173184.0,2.01,-2.13,-77.09,0.6
2020-09-10,000858,3593.56,3643.6,3683.64,3592.94,231541,5168118272.0,2.56,2.73,96.95,0.61
2020-09-11,000858,3616.24,3716.79,3716.79,3596.38,204701,4597798144.0,3.3,2.01,73.19,0.54
2020-09-14,000858,3735.56,3751.19,3772.46,3658.93,207492,4747190784.0,3.05,0.93,34.4,0.55
2020-09-15,000858,3749.94,3755.1,3771.84,3718.67,120365,2765306528.0,1.42,0.1,3.91,0.32
2020-09-16,000858,3761.52,3687.7,3784.19,3671.75,184537,4206118384.0,2.99,-1.79,-67.4,0.49
2020-09-17,000858,3625.78,3635.0,3687.39,3576.36,228016,5066620928.0,3.01,-1.43,-52.7,0.6
2020-09-18,000858,3635.0,3742.44,3742.44,3606.38,190157,4291299120.0,3.74,2.96,107.44,0.5
2020-09-21,000858,3718.67,3670.19,3742.91,3663.46,130285,2942680880.0,2.12,-1.93,-72.25,0.34
2020-09-22,000858,3632.03,3638.91,3699.43,3624.84,120914,2711926528.0,2.03,-0.85,-31.28,0.32
2020-09-23,000858,3540.39,3582.93,3616.86,3475.65,251795,5469429760.0,3.88,-1.54,-55.98,0.66
2020-09-24,000858,3563.54,3535.7,3614.99,3529.13,163652,3569684240.0,2.4,-1.32,-47.23,0.43
2020-09-25,000858,3546.8,3549.77,3584.8,3536.79,112517,2449369664.0,1.36,0.4,14.07,0.3
2020-09-28,000858,3567.6,3595.59,3638.13,3562.28,152644,3363291344.0,2.14,1.29,45.82,0.4
2020-09-29,000858,3624.84,3589.34,3637.35,3574.33,99721,2199769872.0,1.75,-0.17,-6.25,0.26
2020-09-30,000858,3609.2,3609.2,3671.75,3595.12,162342,3608733488.0,2.13,0.55,19.86,0.43
2020-10-09,000858,3671.75,3711.94,3742.91,3645.01,208934,4736861696.0,2.71,2.85,102.74,0.55
2020-10-12,000858,3734.31,3933.69,3937.76,3734.31,324557,7713734400.0,5.48,5.97,221.75,0.86
2020-10-13,000858,3933.69,3941.83,3978.26,3888.19,171911,4169972224.0,2.29,0.21,8.14,0.45
2020-10-14,000858,3934.32,3896.94,3974.04,3877.87,183194,4414453248.0,2.44,-1.14,-44.89,0.48
2020-10-15,000858,3898.66,3889.28,3914.15,3880.37,111761,2673550256.0,0.87,-0.2,-7.66,0.29
2020-10-16,000858,3889.12,3857.54,3919.15,3831.89,118358,2812810608.0,2.24,-0.82,-31.74,0.31
2020-10-19,000858,3906.33,3846.59,3931.35,3821.88,122901,2920521344.0,2.84,-0.28,-10.95,0.32
2020-10-20,000858,3843.77,3921.65,3921.97,3828.14,179963,4313854464.0,2.44,1.95,75.06,0.47
2020-10-21,000858,3921.65,3934.01,3964.19,3901.48,137077,3309649776.0,1.6,0.32,12.36,0.36
2020-10-22,000858,3937.6,3933.54,3953.09,3854.41,150416,3620503904.0,2.51,-0.01,-0.47,0.4
2020-10-23,000858,3918.68,3853.63,3941.36,3848.47,134523,3217550688.0,2.36,-2.03,-79.91,0.35
2020-10-26,000858,3749.94,3790.76,3821.72,3640.48,160000,3696971904.0,4.7,-1.63,-62.87,0.42
2020-10-27,000858,3797.02,3804.68,3833.61,3760.89,143027,3339001552.0,1.92,0.37,13.92,0.38
2020-10-28,000858,3828.14,3906.01,3937.6,3803.43,170762,4079939456.0,3.53,2.66,101.33,0.45
2020-10-29,000858,3887.56,4062.71,4121.67,3882.71,349627,8707106560.0,6.12,4.01,156.7,0.92
2020-10-30,000858,4015.01,3974.35,4062.71,3957.46,239490,5883432960.0,2.59,-2.17,-88.36,0.63
2020-11-02,000858,4016.89,3995.47,4079.13,3976.7,157337,3880439536.0,2.58,0.53,21.12,0.41
2020-11-03,000858,4033.0,4068.97,4068.97,3992.34,165351,4112229152.0,1.92,1.84,73.5,0.44
2020-11-04,000858,4066.62,4109.63,4109.63,4036.12,129928,3267104848.0,1.81,1.0,40.66,0.34
2020-11-05,000858,4156.38,4209.87,4216.75,4126.05,189690,4898017536.0,2.21,2.44,100.24,0.5
2020-11-06,000858,4219.88,4208.15,4237.86,4141.68,151165,3901814032.0,2.28,-0.04,-1.72,0.4
2020-11-09,000858,4234.73,4375.48,4375.48,4228.48,206284,5513207040.0,3.49,3.98,167.33,0.54
2020-11-10,000858,4387.05,4419.26,4510.75,4332.47,223081,6085547776.0,4.07,1.0,43.78,0.59
2020-11-11,000858,4386.42,4358.27,4516.22,4349.67,227873,6218718208.0,3.77,-1.38,-60.99,0.6
2020-11-12,000858,4358.27,4338.73,4398.78,4297.28,176232,4716978432.0,2.33,-0.45,-19.54,0.46
2020-11-13,000858,4297.28,4297.28,4334.35,4187.82,188431,4950551040.0,3.38,-0.96,-41.45,0.5
2020-11-16,000858,4344.2,4422.39,4424.74,4273.98,195778,5269426432.0,3.51,2.91,125.11,0.52
2020-11-17,000858,4422.23,4361.4,4446.63,4312.92,179477,4847011072.0,3.02,-1.38,-60.99,0.47
2020-11-18,000858,4344.04,4277.27,4367.97,4203.45,194563,5134604800.0,3.77,-1.93,-84.13,0.51
2020-11-19,000858,4255.69,4292.59,4317.61,4219.09,124482,3287372160.0,2.3,0.36,15.32,0.33
2020-11-20,000858,4321.37,4351.55,4383.3,4294.16,111226,2984187152.0,2.08,1.37,58.96,0.29
2020-11-23,000858,4398.93,4415.82,4496.99,4398.93,156342,4282239104.0,2.25,1.48,64.27,0.41
2020-11-24,000858,4415.82,4403.47,4416.14,4328.56,125035,3370155280.0,1.98,-0.28,-12.35,0.33
2020-11-25,000858,4403.63,4265.54,4412.85,4263.04,165594,4404834816.0,3.4,-3.13,-137.93,0.44
2020-11-26,000858,4253.03,4228.16,4300.1,4104.93,199052,5158676224.0,4.58,-0.88,-37.38,0.52
2020-11-27,000858,4228.16,4255.06,4255.22,4189.38,112593,2933632288.0,1.56,0.64,26.9,0.3
2020-11-30,000858,4229.26,4125.26,4250.21,4119.79,211741,5419775744.0,3.07,-3.05,-129.8,0.56
2020-12-01,000858,4140.9,4187.66,4201.58,4140.9,136481,3509920224.0,1.47,1.51,62.4,0.36
2020-12-02,000858,4219.09,4227.69,4250.21,4173.74,116378,3028626144.0,1.83,0.96,40.03,0.31
2020-12-03,000858,4220.03,4244.58,4250.37,4202.99,92087,2403046144.0,1.12,0.4,16.89,0.24
2020-12-04,000858,4226.91,4331.53,4344.2,4221.44,170511,4536004864.0,2.89,2.05,86.95,0.45
2020-12-07,000858,4331.85,4379.23,4456.8,4331.85,196216,5339342848.0,2.88,1.1,47.7,0.52
2020-12-08,000858,4399.72,4406.75,4438.81,4352.8,147776,4019960928.0,1.96,0.63,27.52,0.39
2020-12-09,000858,4422.39,4371.1,4438.03,4367.66,116776,3166929088.0,1.6,-0.81,-35.65,0.31
2020-12-10,000858,4359.84,4339.04,4406.75,4333.25,134102,3611981632.0,1.68,-0.73,-32.06,0.35
2020-12-11,000858,4357.49,4336.69,4375.32,4272.26,150053,3995342176.0,2.38,-0.05,-2.35,0.4
2020-12-14,000858,4352.02,4424.74,4430.21,4314.17,181744,4937790464.0,2.68,2.03,88.05,0.48
2020-12-15,000858,4424.74,4387.99,4427.08,4333.41,146118,3949335200.0,2.12,-0.83,-36.75,0.38
2020-12-16,000858,4422.39,4443.19,4453.67,4406.75,160255,4392611840.0,1.07,1.26,55.2,0.42
2020-12-17,000858,4446.47,4497.61,4531.86,4441.31,199761,5547260928.0,2.04,1.22,54.42,0.53
2020-12-18,000858,4483.38,4482.76,4526.86,4439.28,150825,4179755008.0,1.95,-0.33,-14.85,0.4
2020-12-21,000858,4458.52,4561.73,4562.82,4458.52,161890,4537600000.0,2.33,1.76,78.97,0.43
2020-12-22,000858,4578.46,4569.08,4656.97,4562.67,187064,5338602752.0,2.07,0.16,7.35,0.49
2020-12-23,000858,4578.77,4505.12,4664.79,4453.67,252216,7103972864.0,4.62,-1.4,-63.96,0.66
2020-12-24,000858,4469.31,4458.67,4514.66,4412.38,156161,4293939904.0,2.27,-1.03,-46.45,0.41
2020-12-25,000858,4416.14,4468.06,4491.67,4398.93,111114,3051169984.0,2.08,0.21,9.39,0.29
2020-12-28,000858,4469.31,4624.91,4628.19,4468.99,193812,5490499584.0,3.56,3.51,156.85,0.51
2020-12-29,000858,4626.94,4547.5,4636.01,4519.04,146589,4136060912.0,2.53,-1.67,-77.41,0.39
2020-12-30,000858,4577.05,4639.45,4650.71,4551.56,168825,4826857472.0,2.18,2.02,91.95,0.44
2020-12-31,000858,4657.12,4717.17,4758.15,4656.97,160038,4661694464.0,2.18,1.68,77.72,0.42
2021-01-04,000858,4719.52,4814.13,4844.63,4719.36,234278,6977115136.0,2.66,2.06,96.96,0.62
