date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2021-01-27,600036,222.55,224.08,227.6,222.55,609232,3187049344.0,2.28,1.06,2.35,0.3
2021-01-28,600036,220.17,222.55,223.1,219.38,523870,2684963888.0,1.66,-0.68,-1.53,0.25
2021-01-29,600036,224.78,220.56,225.88,219.42,621489,3211002064.0,2.9,-0.89,-1.99,0.3
2021-02-01,600036,220.17,225.64,227.13,218.13,796626,4125446256.0,4.08,2.3,5.08,0.39
2021-02-02,600036,225.45,223.96,227.2,222.51,720306,3752480880.0,2.08,-0.74,-1.68,0.35
2021-02-03,600036,224.35,228.18,231.9,222.08,765876,4045314784.0,4.38,1.88,4.22,0.37
2021-02-04,600036,227.48,229.94,236.59,226.46,969110,5229905920.0,4.44,0.77,1.76,0.47
2021-02-05,600036,232.13,234.79,239.48,230.72,1151578,6315430656.0,3.81,2.11,4.85,0.56
2021-02-08,600036,236.55,236.82,238.15,230.68,816378,4479792896.0,3.18,0.86,2.03,0.4
2021-02-09,600036,237.29,236.82,237.29,232.87,619005,3393598048.0,1.87,0.0,0.0,0.3
2021-02-10,600036,240.89,234.05,241.28,231.7,753508,4135201072.0,4.05,-1.17,-2.77,0.37
2021-02-18,600036,238.35,238.51,245.97,236.55,1070913,6013345280.0,4.02,1.91,4.46,0.52
2021-02-19,600036,238.35,236.59,242.49,235.34,710182,3948306736.0,3.0,-0.8,-1.92,0.34
2021-02-22,600036,236.86,232.68,238.7,229.39,801511,4368564992.0,3.94,-1.65,-3.91,0.39
2021-02-23,600036,233.03,237.96,242.57,232.68,952991,5306140416.0,4.25,2.27,5.28,0.46
2021-02-24,600036,239.13,230.33,239.13,227.4,844322,4578242304.0,4.93,-3.21,-7.63,0.41
2021-02-25,600036,233.85,233.66,237.76,231.55,886187,4843039232.0,2.7,1.45,3.33,0.43
2021-02-26,600036,230.33,220.56,233.66,219.62,1327289,6911104000.0,6.01,-5.61,-13.1,0.64
2021-03-01,600036,220.6,217.78,221.34,216.37,894184,4510517504.0,2.25,-1.26,-2.78,0.43
2021-03-02,600036,219.62,214.5,219.78,212.38,1007786,5025206784.0,3.4,-1.51,-3.28,0.49
2021-03-03,600036,216.26,227.09,227.91,214.69,1315933,6834019584.0,6.16,5.87,12.59,0.64
2021-03-04,600036,224.82,225.64,231.43,224.08,833039,4396029952.0,3.24,-0.64,-1.45,0.4
2021-03-05,600036,223.69,221.73,225.6,216.69,735196,3762062416.0,3.95,-1.73,-3.91,0.36
2021-03-08,600036,222.47,215.98,224.0,215.08,698138,3534603520.0,4.02,-2.59,-5.75,0.34
2021-03-09,600036,216.33,210.39,220.09,209.14,983222,4876616448.0,5.07,-2.59,-5.59,0.48
2021-03-10,600036,212.38,213.32,216.26,210.59,675910,3327792624.0,2.69,1.39,2.93,0.33
2021-03-11,600036,216.26,223.96,225.05,216.26,904210,4672612608.0,4.12,4.99,10.64,0.44
2021-03-12,600036,225.45,229.24,229.51,224.58,855808,4537887744.0,2.2,2.36,5.28,0.41
2021-03-15,600036,227.91,228.42,234.99,226.58,939319,5037471488.0,3.67,-0.36,-0.82,0.46
2021-03-16,600036,231.51,233.15,236.78,229.94,697163,3799354096.0,2.99,2.07,4.73,0.34
2021-03-17,600036,231.7,229.55,233.15,229.16,532315,2856041088.0,1.71,-1.54,-3.6,0.26
2021-03-18,600036,229.16,232.84,233.07,227.6,482793,2590798832.0,2.38,1.43,3.29,0.23
2021-03-19,600036,231.98,223.14,233.7,222.28,776284,4073645280.0,4.9,-4.17,-9.7,0.38
2021-03-22,600036,224.86,231.04,234.71,224.47,791695,4252611120.0,4.59,3.54,7.9,0.38
2021-03-23,600036,231.47,229.86,233.66,227.28,595923,3187582336.0,2.76,-0.51,-1.18,0.29
2021-03-24,600036,231.74,224.86,231.9,222.59,575013,3013081504.0,4.05,-2.18,-5.0,0.28
2021-03-25,600036,226.66,220.21,227.56,218.45,784538,4014068064.0,4.05,-2.07,-4.65,0.38
2021-03-26,600036,221.93,222.51,223.37,219.11,709475,3643743952.0,1.93,1.04,2.3,0.34
2021-03-29,600036,222.9,219.93,223.29,218.41,779804,3969007328.0,2.19,-1.16,-2.58,0.38
2021-03-30,600036,220.56,222.36,222.36,217.94,569402,2902290112.0,2.01,1.1,2.43,0.28
2021-03-31,600036,222.12,220.56,222.12,216.8,521650,2652348784.0,2.39,-0.81,-1.8,0.25
2021-04-01,600036,220.52,220.36,221.26,218.99,337195,1718217152.0,1.03,-0.09,-0.2,0.16
2021-04-02,600036,220.87,219.97,221.14,218.8,411534,2093013200.0,1.06,-0.18,-0.39,0.2
2021-04-06,600036,220.56,220.13,223.41,219.38,444002,2275875712.0,1.83,0.07,0.16,0.22
2021-04-07,600036,220.75,217.94,220.75,216.33,500610,2520490064.0,2.01,-0.99,-2.19,0.24
2021-04-08,600036,217.04,218.21,218.72,216.45,295011,1486758656.0,1.04,0.12,0.27,0.14
2021-04-09,600036,219.07,217.23,219.07,215.71,315068,1578603904.0,1.54,-0.45,-0.98,0.15
2021-04-12,600036,217.39,218.05,218.8,215.04,414742,2082172000.0,1.73,0.38,0.82,0.2
2021-04-13,600036,218.21,217.51,220.95,216.02,490399,2476556208.0,2.26,-0.25,-0.54,0.24
2021-04-14,600036,218.52,215.08,218.6,213.44,554384,2758186624.0,2.37,-1.12,-2.43,0.27
2021-04-15,600036,215.16,214.07,216.18,209.53,572965,2810517792.0,3.09,-0.47,-1.01,0.28
2021-04-16,600036,215.16,215.24,215.67,212.7,315583,1563464000.0,1.39,0.55,1.17,0.15
2021-04-19,600036,215.87,223.18,223.22,214.3,679321,3476651824.0,4.14,3.69,7.94,0.33
2021-04-20,600036,220.21,224.04,224.82,220.21,355744,1842179456.0,2.07,0.39,0.86,0.17
2021-04-21,600036,224.31,227.56,228.73,224.19,524464,2758929440.0,2.03,1.57,3.52,0.25
2021-04-22,600036,227.56,226.46,229.16,224.74,429271,2255144624.0,1.94,-0.48,-1.1,0.21
2021-04-23,600036,226.81,229.16,229.94,225.29,471049,2495321520.0,2.05,1.19,2.7,0.23
2021-04-26,600036,231.9,224.35,233.85,222.9,916257,4814829568.0,4.78,-2.1,-4.81,0.44
2021-04-27,600036,223.88,224.35,225.76,222.43,363299,1890139552.0,1.48,0.0,0.0,0.18
2021-04-28,600036,224.86,223.14,225.56,222.04,389855,2019590448.0,1.57,-0.54,-1.21,0.19
2021-04-29,600036,224.08,229.08,229.36,221.3,552745,2913105776.0,3.61,2.66,5.94,0.27
2021-04-30,600036,227.2,226.81,228.69,223.33,450688,2370742208.0,2.34,-0.99,-2.27,0.22
2021-05-06,600036,226.81,230.61,233.38,225.95,638353,3432136288.0,3.28,1.68,3.8,0.31
2021-05-07,600036,231.43,232.6,236.59,229.2,723684,3943891328.0,3.2,0.86,1.99,0.35
2021-05-10,600036,232.68,231.51,232.87,228.03,492240,2630309856.0,2.08,-0.47,-1.09,0.24
2021-05-11,600036,229.75,231.27,232.48,229.08,328533,1767435328.0,1.47,-0.1,-0.24,0.16
2021-05-12,600036,231.31,230.68,234.44,228.26,317497,1708649728.0,2.67,-0.26,-0.59,0.15
2021-05-13,600036,229.9,228.77,233.66,227.36,391206,2085332080.0,2.73,-0.83,-1.91,0.19
2021-05-14,600036,229.9,235.73,235.81,227.2,578814,3127193936.0,3.76,3.04,6.96,0.28
2021-05-17,600036,235.81,238.35,241.63,234.44,526684,2933378112.0,3.05,1.11,2.62,0.26
2021-05-18,600036,239.64,239.52,241.24,238.54,293351,1642178928.0,1.13,0.49,1.17,0.14
2021-05-19,600036,239.72,235.03,240.03,233.89,357293,1966656368.0,2.56,-1.87,-4.49,0.17
2021-05-20,600036,236.2,237.65,237.84,233.15,342105,1881019552.0,2.0,1.11,2.62,0.17
2021-05-21,600036,239.21,232.33,239.33,231.12,514865,2800730352.0,3.45,-2.24,-5.32,0.25
2021-05-24,600036,232.68,232.21,234.63,231.0,445399,2409885280.0,1.56,-0.05,-0.12,0.22
2021-05-25,600036,232.64,245.78,246.05,231.62,968502,5452025344.0,6.21,5.84,13.57,0.47
2021-05-26,600036,246.17,249.49,249.73,246.01,613062,3565788672.0,1.51,1.51,3.71,0.3
2021-05-27,600036,247.54,247.34,250.59,242.88,519037,2995138176.0,3.09,-0.86,-2.15,0.25
2021-05-28,600036,247.54,249.49,250.86,246.01,410141,2386900496.0,1.96,0.87,2.15,0.2
2021-05-31,600036,248.36,248.28,248.95,243.63,361657,2089054160.0,2.13,-0.48,-1.21,0.18
2021-06-01,600036,246.37,245.04,246.6,243.24,474268,2713828448.0,1.35,-1.3,-3.24,0.23
2021-06-02,600036,244.61,245.9,246.33,243.16,405820,2323829264.0,1.29,0.35,0.86,0.2
2021-06-03,600036,245.58,240.81,248.83,240.46,490673,2798317520.0,3.4,-2.07,-5.09,0.24
2021-06-04,600036,239.91,245.7,251.14,239.8,608329,3504830224.0,4.71,2.03,4.89,0.29
2021-06-07,600036,244.45,243.63,244.61,241.67,324897,1847968864.0,1.2,-0.84,-2.07,0.16
2021-06-08,600036,243.43,242.45,247.3,239.76,476166,2700887200.0,3.09,-0.48,-1.18,0.23
2021-06-09,600036,242.45,241.56,245.04,240.81,391410,2220254288.0,1.74,-0.37,-0.89,0.19
2021-06-10,600036,241.63,241.09,245.43,240.73,481135,2730021840.0,1.95,-0.19,-0.47,0.23
2021-06-11,600036,241.32,241.01,242.65,236.12,682089,3798816016.0,2.71,-0.03,-0.08,0.33
2021-06-15,600036,239.05,235.03,239.05,232.37,529241,2899483728.0,2.77,-2.48,-5.98,0.26
2021-06-16,600036,235.03,238.15,241.13,233.85,518772,2879681824.0,3.1,1.33,3.12,0.25
2021-06-17,600036,237.84,236.28,239.72,235.26,319019,1765863520.0,1.87,-0.79,-1.87,0.15
2021-06-18,600036,234.83,234.6,238.54,232.17,427117,2337303200.0,2.7,-0.71,-1.68,0.21
2021-06-21,600036,233.07,230.68,234.99,228.46,579716,3119639568.0,2.78,-1.67,-3.92,0.28
2021-06-22,600036,231.35,237.61,238.08,231.35,643592,3544466672.0,2.92,3.0,6.93,0.31
2021-06-23,600036,237.29,235.1,237.65,233.77,408720,2243392896.0,1.63,-1.06,-2.51,0.2
2021-06-24,600036,235.1,235.81,236.2,232.41,363604,1988184928.0,1.61,0.3,0.71,0.18
2021-06-25,600036,235.81,241.28,241.87,234.95,469560,2631903472.0,2.93,2.32,5.47,0.23
2021-06-28,600036,240.5,234.63,240.85,232.01,698825,3825857056.0,3.66,-2.76,-6.65,0.34
2021-06-29,600036,232.68,231.12,235.22,230.72,532449,2878196928.0,1.92,-1.5,-3.51,0.26
2021-06-30,600036,231.51,232.64,233.62,231.35,357304,1935227664.0,0.98,0.66,1.52,0.17
2021-07-01,600036,232.72,239.72,239.72,231.12,652987,3585284672.0,3.7,3.04,7.08,0.32
2021-07-02,600036,235.81,228.18,236.59,226.81,929819,4969147648.0,4.08,-4.81,-11.54,0.45
2021-07-05,600036,227.75,227.75,228.34,222.12,568609,2979267520.0,2.73,-0.19,-0.43,0.28
2021-07-06,600036,227.99,230.1,230.1,225.68,452507,2401387632.0,1.94,1.03,2.35,0.22
2021-07-07,600036,229.16,229.67,231.55,228.03,365978,1956147232.0,1.53,-0.19,-0.43,0.18
2021-07-08,600036,230.96,217.62,230.96,216.26,1554189,7890344960.0,6.4,-5.25,-12.05,0.75
2021-07-09,600036,217.62,215.87,219.81,214.34,827019,4141886768.0,2.51,-0.8,-1.75,0.4
2021-07-12,600036,218.6,217.82,220.71,215.47,839564,4227182160.0,2.43,0.9,1.95,0.41
2021-07-13,600036,219.2,221.04,224.28,216.11,594450,2969602400.0,3.75,1.48,3.22,0.29
2021-07-14,600036,220.37,217.05,220.69,213.02,885514,4295785472.0,3.47,-1.81,-3.99,0.43
2021-07-15,600036,217.25,225.26,226.86,217.13,877273,4426680832.0,4.48,3.78,8.21,0.43
2021-07-16,600036,224.13,225.07,227.41,222.8,462104,2357681008.0,2.05,-0.08,-0.19,0.22
2021-07-19,600036,225.07,224.4,225.85,218.85,469631,2357941872.0,3.11,-0.3,-0.67,0.23
2021-07-20,600036,222.92,220.8,226.98,219.63,446889,2245908480.0,3.28,-1.6,-3.6,0.22
2021-07-21,600036,221.23,219.98,223.38,218.22,506319,2512788208.0,2.34,-0.37,-0.82,0.25
2021-07-22,600036,219.94,222.13,225.46,218.73,592356,2987211472.0,3.06,0.98,2.15,0.29
2021-07-23,600036,222.45,221.35,223.7,219.2,420353,2101810736.0,2.03,-0.35,-0.78,0.2
2021-07-26,600036,219.67,212.16,219.79,211.58,749930,3616845776.0,3.71,-4.15,-9.19,0.36
2021-07-27,600036,211.97,206.18,213.06,204.73,749495,3512047040.0,3.93,-2.82,-5.98,0.36
2021-07-28,600036,206.73,211.26,214.66,206.73,847310,4027574992.0,3.85,2.46,5.08,0.41
2021-07-29,600036,214.12,213.14,214.51,211.38,642745,3083677744.0,1.48,0.89,1.88,0.31
2021-07-30,600036,212.36,207.47,212.55,205.94,591959,2760620848.0,3.1,-2.66,-5.67,0.29
2021-08-02,600036,208.64,212.2,214.2,202.43,836147,3925085952.0,5.67,2.28,4.73,0.41
2021-08-03,600036,211.77,211.73,213.73,209.23,518758,2456399184.0,2.12,-0.22,-0.47,0.25
2021-08-04,600036,211.69,209.42,213.14,208.64,511500,2410938960.0,2.13,-1.09,-2.31,0.25
2021-08-05,600036,208.17,208.45,210.6,205.87,442303,2070051632.0,2.26,-0.46,-0.97,0.21
2021-08-06,600036,207.35,211.73,212.55,205.91,507558,2392067824.0,3.19,1.57,3.28,0.25
2021-08-09,600036,211.69,217.48,221.16,211.69,730430,3599567200.0,4.47,2.72,5.75,0.35
2021-08-10,600036,217.56,221.98,223.23,215.52,663575,3291349072.0,3.55,2.07,4.5,0.32
2021-08-11,600036,221.98,224.67,228.08,221.16,568555,2905233232.0,3.12,1.21,2.69,0.28
2021-08-12,600036,223.89,223.81,227.02,222.76,397182,2021030384.0,1.9,-0.38,-0.86,0.19
2021-08-13,600036,223.93,225.77,226.43,222.37,467405,2379825408.0,1.81,0.88,1.96,0.23
2021-08-16,600036,225.85,224.56,226.0,219.2,744140,3770118256.0,3.01,-0.54,-1.21,0.36
2021-08-17,600036,224.56,219.67,226.63,219.28,603232,3044300928.0,3.27,-2.18,-4.89,0.29
2021-08-18,600036,221.12,233.43,235.12,220.84,1231242,6434458368.0,6.5,6.26,13.76,0.6
2021-08-19,600036,232.1,227.33,233.28,226.47,676301,3515991216.0,2.92,-2.61,-6.1,0.33
2021-08-20,600036,227.96,225.18,231.2,220.76,693765,3537372064.0,4.59,-0.95,-2.15,0.34
2021-08-23,600036,226.94,228.55,232.38,225.89,539017,2806624176.0,2.88,1.5,3.37,0.26
2021-08-24,600036,229.05,229.76,232.3,225.1,528277,2748379136.0,3.15,0.53,1.21,0.26
2021-08-25,600036,231.24,226.75,231.75,225.89,407381,2107816704.0,2.55,-1.31,-3.01,0.2
2021-08-26,600036,228.7,219.59,228.7,219.12,763035,3825334080.0,4.22,-3.16,-7.16,0.37
2021-08-27,600036,219.98,222.52,224.36,219.2,386142,1942863648.0,2.35,1.33,2.93,0.19
2021-08-30,600036,222.52,215.09,222.52,211.81,1079682,5224229632.0,4.81,-3.34,-7.43,0.52
2021-08-31,600036,215.09,217.09,219.0,212.75,710440,3451030096.0,2.91,0.93,2.0,0.34
2021-09-01,600036,216.78,224.24,224.87,215.68,826055,4129767776.0,4.23,3.29,7.15,0.4
2021-09-02,600036,223.85,227.41,228.51,222.33,726201,3729206240.0,2.76,1.41,3.17,0.35
2021-09-03,600036,227.8,228.98,230.27,222.76,642573,3321589088.0,3.3,0.69,1.57,0.31
2021-09-06,600036,227.06,225.85,231.91,225.77,547428,2830673168.0,2.68,-1.37,-3.13,0.27
2021-09-07,600036,226.2,232.14,233.2,222.92,772320,4026086400.0,4.55,2.79,6.29,0.37
2021-09-08,600036,231.79,230.58,235.04,229.99,553907,2921088032.0,2.18,-0.67,-1.56,0.27
2021-09-09,600036,229.37,229.37,231.64,227.72,357800,1863278528.0,1.7,-0.52,-1.21,0.17
2021-09-10,600036,228.98,237.27,238.83,228.0,1070978,5766878208.0,4.72,3.44,7.9,0.52
2021-09-13,600036,235.51,236.48,238.75,234.84,592830,3202583504.0,1.65,-0.33,-0.79,0.29
2021-09-14,600036,237.97,229.37,240.28,228.19,631166,3336827184.0,5.11,-3.01,-7.11,0.31
2021-09-15,600036,228.98,226.63,230.89,224.28,542338,2799380272.0,2.88,-1.19,-2.74,0.26
2021-09-16,600036,225.97,223.89,228.31,221.98,629896,3193865168.0,2.79,-1.21,-2.74,0.31
2021-09-17,600036,224.21,226.04,227.18,223.11,420165,2143690288.0,1.82,0.96,2.15,0.2
2021-09-22,600036,215.99,218.85,221.08,213.73,1122596,5492053760.0,3.25,-3.18,-7.19,0.54
2021-09-23,600036,219.2,216.62,223.23,215.72,861025,4246316976.0,3.43,-1.02,-2.23,0.42
2021-09-24,600036,215.09,216.35,218.54,214.9,532039,2596408384.0,1.68,-0.12,-0.27,0.26
2021-09-27,600036,214.47,217.6,220.37,214.16,667905,3265832144.0,2.87,0.58,1.25,0.32
2021-09-28,600036,217.64,222.8,224.99,217.6,709925,3562616336.0,3.4,2.39,5.2,0.34
2021-09-29,600036,220.96,227.26,229.64,219.63,904610,4619317504.0,4.49,2.0,4.46,0.44
2021-09-30,600036,226.63,222.92,226.75,221.55,586118,2960621632.0,2.29,-1.91,-4.34,0.28
2021-10-08,600036,221.23,224.79,225.38,221.23,645553,3266919264.0,1.86,0.84,1.87,0.31
2021-10-11,600036,226.79,232.89,237.5,226.79,971779,5171368960.0,4.76,3.6,8.1,0.47
2021-10-12,600036,231.71,233.24,235.98,230.15,589373,3129716160.0,2.5,0.15,0.35,0.29
2021-10-13,600036,232.69,233.0,234.45,229.17,442557,2335530448.0,2.26,-0.1,-0.24,0.21
2021-10-14,600036,232.85,230.38,233.86,229.76,288996,1518009840.0,1.76,-1.12,-2.62,0.14
2021-10-15,600036,230.74,234.1,234.61,230.34,420358,2230147904.0,1.85,1.61,3.72,0.2
2021-10-18,600036,234.1,228.43,234.25,227.22,577945,3008070368.0,3.0,-2.42,-5.67,0.28
2021-10-19,600036,229.95,232.42,234.14,228.98,481693,2545616000.0,2.26,1.75,3.99,0.23
2021-10-20,600036,233.71,230.54,235.39,230.07,305710,1612336032.0,2.29,-0.81,-1.88,0.15
2021-10-21,600036,232.3,235.82,236.8,231.32,576587,3084324272.0,2.38,2.29,5.28,0.28
2021-10-22,600036,237.15,237.93,239.92,235.74,547151,2967094160.0,1.77,0.89,2.11,0.27
2021-10-25,600036,236.13,239.1,240.43,233.28,623341,3376970800.0,3.01,0.49,1.17,0.3
2021-10-26,600036,239.1,241.88,245.52,237.97,715424,3961794944.0,3.16,1.16,2.78,0.35
2021-10-27,600036,241.49,238.83,241.49,236.13,420394,2287323392.0,2.22,-1.26,-3.05,0.2
2021-10-28,600036,237.97,237.66,240.71,236.21,346232,1883008800.0,1.88,-0.49,-1.17,0.17
2021-10-29,600036,237.66,236.68,239.73,235.62,405439,2197661120.0,1.73,-0.41,-0.98,0.2
2021-11-01,600036,236.8,237.27,240.32,234.06,425018,2300857408.0,2.64,0.25,0.59,0.21
2021-11-02,600036,238.17,229.95,238.71,227.69,752206,3957181520.0,4.64,-3.09,-7.32,0.36
2021-11-03,600036,230.34,227.8,230.89,227.69,444372,2312474224.0,1.39,-0.93,-2.15,0.22
2021-11-04,600036,228.98,228.0,229.37,226.16,482915,2492815504.0,1.41,0.09,0.2,0.23
2021-11-05,600036,227.88,227.26,229.41,226.71,361974,1871325312.0,1.18,-0.32,-0.74,0.18
2021-11-08,600036,226.32,226.24,228.59,224.28,386749,1984383360.0,1.9,-0.45,-1.02,0.19
2021-11-09,600036,226.63,225.3,227.8,223.5,387884,1979827712.0,1.9,-0.42,-0.94,0.19
2021-11-10,600036,225.3,223.62,225.65,221.31,558071,2812533072.0,1.93,-0.75,-1.68,0.27
2021-11-11,600036,223.31,232.18,232.38,222.95,849732,4430680064.0,4.22,3.83,8.56,0.41
2021-11-12,600036,232.18,230.54,233.59,229.95,343597,1807134400.0,1.57,-0.71,-1.64,0.17
2021-11-15,600036,232.07,232.61,235.27,230.42,366950,1941710240.0,2.1,0.9,2.07,0.18
2021-11-16,600036,232.5,230.93,234.37,229.6,322315,1699581536.0,2.05,-0.72,-1.68,0.16
2021-11-17,600036,229.84,228.35,232.22,228.23,339386,1768981456.0,1.73,-1.12,-2.58,0.16
2021-11-18,600036,228.19,226.67,228.98,225.07,342443,1762554160.0,1.71,-0.74,-1.68,0.17
2021-11-19,600036,226.94,230.27,231.87,225.5,464668,2419758608.0,2.81,1.59,3.6,0.23
2021-11-22,600036,229.37,227.76,230.31,227.37,376538,1952025760.0,1.28,-1.09,-2.51,0.18
2021-11-23,600036,228.0,228.0,230.15,226.79,389149,2014132976.0,1.48,0.11,0.24,0.19
2021-11-24,600036,227.37,227.96,228.59,225.73,315040,1622099216.0,1.25,-0.02,-0.04,0.15
2021-11-25,600036,227.8,226.71,227.8,226.0,215660,1107928512.0,0.79,-0.55,-1.25,0.1
2021-11-26,600036,225.85,221.55,226.83,220.69,823357,4141774912.0,2.71,-2.28,-5.16,0.4
2021-11-29,600036,220.3,220.45,221.55,216.54,827247,4081227200.0,2.26,-0.5,-1.1,0.4
2021-11-30,600036,219.12,219.16,220.57,216.89,610043,3008854128.0,1.67,-0.59,-1.29,0.3
2021-12-01,600036,219.12,221.12,221.94,218.34,500361,2498326160.0,1.64,0.89,1.96,0.24
2021-12-02,600036,221.19,224.64,225.07,219.16,556070,2814606848.0,2.67,1.59,3.52,0.27
2021-12-03,600036,225.34,226.04,226.16,222.99,494076,2518566496.0,1.41,0.62,1.4,0.24
2021-12-06,600036,226.98,228.27,230.54,226.36,604716,3140183376.0,1.85,0.99,2.23,0.29
2021-12-07,600036,230.11,228.35,231.24,225.46,540774,2797815008.0,2.53,0.04,0.08,0.26
2021-12-08,600036,228.9,229.13,230.07,226.63,490975,2543266832.0,1.51,0.34,0.78,0.24
2021-12-09,600036,229.95,233.39,236.17,228.19,840557,4454333952.0,3.48,1.86,4.26,0.41
2021-12-10,600036,232.5,234.8,234.8,231.64,564263,2996780160.0,1.35,0.6,1.41,0.27
2021-12-13,600036,235.08,230.62,237.58,230.58,645546,3432179792.0,2.98,-1.78,-4.18,0.31
2021-12-14,600036,230.23,225.65,230.93,224.48,810629,4165403552.0,2.8,-2.16,-4.97,0.39
2021-12-15,600036,225.07,225.07,226.4,224.21,378493,1929195600.0,0.97,-0.26,-0.58,0.18
2021-12-16,600036,224.71,225.85,226.24,223.54,383653,1957514896.0,1.2,0.35,0.78,0.19
2021-12-17,600036,225.42,224.17,226.63,223.74,476449,2422698272.0,1.28,-0.74,-1.68,0.23
2021-12-20,600036,223.89,223.85,226.24,222.68,470826,2394420816.0,1.59,-0.14,-0.32,0.23
2021-12-21,600036,223.7,223.62,225.03,222.33,356944,1808288480.0,1.21,-0.1,-0.23,0.17
2021-12-22,600036,223.62,221.19,224.09,220.69,436828,2189842096.0,1.52,-1.09,-2.43,0.21
2021-12-23,600036,221.59,222.02,222.17,219.9,423709,2115301008.0,1.03,0.38,0.83,0.21
2021-12-24,600036,222.02,220.61,222.02,220.53,344651,1721265872.0,0.67,-0.64,-1.41,0.17
2021-12-27,600036,220.65,218.54,221.39,217.25,735943,3634240464.0,1.88,-0.94,-2.07,0.36
2021-12-28,600036,218.54,219.71,220.37,218.03,653221,3237655248.0,1.07,0.54,1.17,0.32
2021-12-29,600036,219.87,211.85,220.06,211.81,1438903,6964711680.0,3.75,-3.58,-7.86,0.7
2021-12-30,600036,212.9,215.29,216.39,212.01,967917,4682208000.0,2.07,1.62,3.44,0.47
2021-12-31,600036,215.45,216.11,216.78,214.63,492935,2399746928.0,1.0,0.38,0.82,0.24
2022-01-04,600036,216.11,214.7,216.11,211.42,719606,3452352176.0,2.17,-0.65,-1.41,0.35
2022-01-05,600036,215.25,217.44,219.9,214.9,837174,4114524304.0,2.33,1.28,2.74,0.41
2022-01-06,600036,216.54,213.92,218.77,213.73,681867,3299825728.0,2.32,-1.62,-3.52,0.33
2022-01-07,600036,213.88,217.44,217.79,213.49,660737,3219523408.0,2.01,1.65,3.52,0.32
2022-01-10,600036,219.08,218.14,221.16,216.89,570936,2818145072.0,1.96,0.32,0.7,0.28
2022-01-11,600036,219.16,220.57,221.55,216.82,715617,3558651504.0,2.17,1.11,2.43,0.35
2022-01-12,600036,220.65,220.22,221.55,217.99,518411,2574764176.0,1.61,-0.16,-0.35,0.25
2022-01-13,600036,220.57,218.57,221.35,217.71,401408,1989903360.0,1.65,-0.75,-1.65,0.19
2022-01-14,600036,219.08,213.41,219.08,213.34,666571,3218203408.0,2.63,-2.36,-5.16,0.32
2022-01-17,600036,214.78,215.6,216.66,212.9,531808,2574842944.0,1.76,1.03,2.19,0.26
2022-01-18,600036,215.88,217.28,218.57,214.43,579077,2835126320.0,1.92,0.78,1.68,0.28
2022-01-19,600036,219.08,219.98,221.08,217.68,620280,3078947648.0,1.56,1.24,2.7,0.3
2022-01-20,600036,220.69,226.51,228.55,220.69,1386249,7089347840.0,3.57,2.97,6.53,0.67
2022-01-21,600036,226.59,228.27,228.98,225.89,858081,4439219200.0,1.36,0.78,1.76,0.42
2022-01-24,600036,228.78,228.39,228.98,225.18,638155,3288272320.0,1.66,0.05,0.12,0.31
2022-01-25,600036,227.22,224.67,228.15,223.89,583513,2987207424.0,1.87,-1.63,-3.72,0.28
2022-01-26,600036,226.04,225.07,226.98,223.5,436696,2226767104.0,1.55,0.18,0.4,0.21
2022-01-27,600036,224.67,224.17,225.77,221.62,529401,2687973696.0,1.84,-0.4,-0.9,0.26
2022-01-28,600036,225.26,218.07,225.85,217.83,715144,3576839776.0,3.58,-2.72,-6.1,0.35
2022-02-07,600036,222.33,226.43,227.02,221.66,732349,3741572656.0,2.46,3.83,8.36,0.36
2022-02-08,600036,227.22,227.84,228.98,225.03,528242,2724121504.0,1.74,0.62,1.41,0.26
2022-02-09,600036,228.59,227.49,230.31,226.16,512207,2651984752.0,1.82,-0.15,-0.35,0.25
2022-02-10,600036,228.59,227.84,228.59,225.07,335542,1725040528.0,1.55,0.15,0.35,0.16
2022-02-11,600036,228.27,231.95,232.89,227.61,809933,4267478080.0,2.32,1.8,4.11,0.39
2022-02-14,600036,232.85,225.85,232.85,225.07,594052,3060509968.0,3.35,-2.63,-6.1,0.29
2022-02-15,600036,224.87,222.02,226.55,220.96,566179,2851170336.0,2.48,-1.7,-3.83,0.27
2022-02-16,600036,223.35,225.34,226.47,222.05,404956,2065162800.0,1.99,1.5,3.32,0.2
2022-02-17,600036,226.12,226.86,228.9,224.75,441570,2281127840.0,1.84,0.67,1.52,0.21
2022-02-18,600036,226.04,229.21,229.41,226.04,354390,1837821808.0,1.49,1.04,2.35,0.17
2022-02-21,600036,228.31,228.04,228.55,225.1,313451,1610843088.0,1.51,-0.51,-1.17,0.15
2022-02-22,600036,225.38,225.93,226.43,224.05,369840,1887326608.0,1.04,-0.93,-2.11,0.18
2022-02-23,600036,226.86,224.4,226.86,223.7,375000,1905978112.0,1.4,-0.68,-1.53,0.18
2022-02-24,600036,223.31,221.23,223.42,220.57,482381,2418202032.0,1.27,-1.41,-3.17,0.23
2022-02-25,600036,221.31,220.41,223.11,219.4,451841,2256854496.0,1.68,-0.37,-0.82,0.22
2022-02-28,600036,219.55,220.37,220.92,218.46,335290,1662895008.0,1.12,-0.02,-0.04,0.16
2022-03-01,600036,221.16,222.09,223.11,218.65,406454,2027737712.0,2.02,0.78,1.72,0.2
