date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2020-04-01,600000,86.45,86.32,87.44,86.32,224792,228559545.0,1.29,-0.46,-0.4,0.08
2020-04-02,600000,86.32,87.05,87.05,86.19,170421,172675321.0,1.0,0.85,0.73,0.06
2020-04-03,600000,86.58,86.72,87.11,86.52,148424,150706819.0,0.68,-0.38,-0.33,0.05
2020-04-07,600000,87.71,87.57,87.9,87.24,238256,244911012.0,0.76,0.98,0.85,0.08
2020-04-08,600000,87.38,87.31,87.64,86.91,179523,183606904.0,0.83,-0.3,-0.26,0.06
2020-04-09,600000,87.44,87.05,87.64,86.91,135696,138881044.0,0.84,-0.3,-0.26,0.05
2020-04-10,600000,87.18,87.11,87.31,86.72,166255,169625912.0,0.68,0.07,0.06,0.06
2020-04-13,600000,86.72,86.45,87.18,86.39,119670,121315470.0,0.91,-0.76,-0.66,0.04
2020-04-14,600000,86.85,87.38,87.38,86.52,177929,181192027.0,0.99,1.08,0.93,0.06
2020-04-15,600000,87.05,86.91,87.51,86.72,149456,152284659.0,0.9,-0.54,-0.47,0.05
2020-04-16,600000,86.39,86.78,86.91,86.39,144032,145969853.0,0.6,-0.15,-0.13,0.05
2020-04-17,600000,86.91,87.05,87.24,86.72,227444,231788988.0,0.6,0.31,0.27,0.08
2020-04-20,600000,86.72,86.45,86.98,86.32,235037,237574344.0,0.76,-0.69,-0.6,0.08
2020-04-21,600000,86.19,85.92,86.52,85.79,175575,176508085.0,0.84,-0.61,-0.53,0.06
2020-04-22,600000,85.86,86.19,86.19,85.59,158024,158372535.0,0.7,0.31,0.27,0.06
2020-04-23,600000,86.39,86.12,86.39,85.79,168786,169579075.0,0.7,-0.08,-0.07,0.06
2020-04-24,600000,86.12,86.12,86.32,85.79,169731,170599170.0,0.62,0.0,0.0,0.06
2020-04-27,600000,86.72,87.97,88.5,86.72,503428,520244000.0,2.07,2.15,1.85,0.18
2020-04-28,600000,88.1,87.9,88.23,87.18,292226,301584640.0,1.19,-0.08,-0.07,0.1
2020-04-29,600000,88.04,89.75,89.75,87.9,350568,367739392.0,2.1,2.1,1.85,0.12
2020-04-30,600000,89.55,89.88,90.94,89.42,309070,330157488.0,1.69,0.14,0.13,0.11
2020-05-06,600000,88.63,88.76,88.96,88.1,413784,431336736.0,0.96,-1.25,-1.12,0.15
2020-05-07,600000,88.69,88.3,88.76,88.17,262117,272516384.0,0.66,-0.52,-0.46,0.09
2020-05-08,600000,88.63,88.63,88.96,88.37,209277,218698514.0,0.67,0.37,0.33,0.07
2020-05-11,600000,88.63,88.56,89.29,88.5,214725,224819916.0,0.89,-0.08,-0.07,0.08
2020-05-12,600000,88.63,87.97,88.89,87.97,194059,201474588.0,1.04,-0.67,-0.59,0.07
2020-05-13,600000,87.77,88.23,88.3,87.57,155743,160783648.0,0.83,0.3,0.26,0.06
2020-05-14,600000,87.84,87.71,88.1,87.51,158924,163558192.0,0.67,-0.59,-0.52,0.06
2020-05-15,600000,88.1,87.57,88.23,87.44,137538,141846602.0,0.9,-0.16,-0.14,0.05
2020-05-18,600000,87.57,87.84,88.56,87.38,156759,162140715.0,1.35,0.31,0.27,0.06
2020-05-19,600000,88.69,88.04,88.69,87.97,125770,130445254.0,0.82,0.23,0.2,0.04
2020-05-20,600000,88.17,88.43,88.5,87.9,200463,208195248.0,0.68,0.44,0.39,0.07
2020-05-21,600000,88.63,87.9,88.63,87.9,143617,149140643.0,0.83,-0.6,-0.53,0.05
2020-05-22,600000,87.71,86.65,87.97,86.65,237229,243204611.0,1.5,-1.42,-1.25,0.08
2020-05-25,600000,87.71,87.51,87.77,86.58,157220,160438358.0,1.37,0.99,0.86,0.06
2020-05-26,600000,87.84,87.51,87.84,87.38,143722,147713417.0,0.53,0.0,0.0,0.05
2020-05-27,600000,87.57,88.04,88.23,87.38,201457,208419130.0,0.97,0.61,0.53,0.07
2020-05-28,600000,88.1,89.22,89.35,88.1,382632,401358592.0,1.42,1.34,1.18,0.14
2020-05-29,600000,88.69,89.49,89.49,88.69,306592,322828560.0,0.9,0.3,0.27,0.11
2020-06-01,600000,89.88,90.01,90.48,89.49,286128,304346416.0,1.11,0.58,0.52,0.1
2020-06-02,600000,89.55,90.21,90.61,89.55,259225,276609952.0,1.18,0.22,0.2,0.09
2020-06-03,600000,90.67,90.34,91.47,90.34,273522,294473008.0,1.25,0.14,0.13,0.1
2020-06-04,600000,91.0,89.95,91.0,89.95,175590,187688384.0,1.16,-0.43,-0.39,0.06
2020-06-05,600000,90.21,90.15,90.28,89.42,209583,222668156.0,0.96,0.22,0.2,0.07
2020-06-08,600000,89.95,89.75,90.48,89.68,182512,194265349.0,0.89,-0.44,-0.4,0.06
2020-06-09,600000,89.82,90.21,90.48,89.55,172632,184089097.0,1.04,0.51,0.46,0.06
2020-06-10,600000,90.41,89.55,90.41,89.55,166935,177440922.0,0.95,-0.73,-0.66,0.06
2020-06-11,600000,89.55,88.89,89.75,88.69,251715,264822302.0,1.18,-0.74,-0.66,0.09
2020-06-12,600000,89.55,89.35,89.55,88.56,255145,267574331.0,1.11,0.52,0.46,0.09
2020-06-15,600000,88.43,88.04,88.96,88.04,254979,265574307.0,1.03,-1.47,-1.31,0.09
2020-06-16,600000,88.63,88.69,89.02,88.37,176827,184966297.0,0.74,0.74,0.65,0.06
2020-06-17,600000,88.63,88.83,89.09,88.56,161486,169024390.0,0.6,0.16,0.14,0.06
2020-06-18,600000,88.5,89.02,89.49,88.3,208566,218713603.0,1.34,0.21,0.19,0.07
2020-06-19,600000,89.42,89.75,90.21,89.02,398145,422462432.0,1.34,0.82,0.73,0.14
2020-06-22,600000,89.49,89.35,90.08,89.22,246119,260728901.0,0.96,-0.45,-0.4,0.09
2020-06-23,600000,89.09,88.89,89.49,88.83,196022,206109220.0,0.74,-0.51,-0.46,0.07
2020-06-24,600000,89.29,89.68,89.75,89.02,228739,241489165.0,0.82,0.89,0.79,0.08
2020-06-29,600000,89.88,89.49,90.54,88.96,278756,295223648.0,1.76,-0.21,-0.19,0.1
2020-06-30,600000,89.62,89.55,89.95,89.29,228868,242601910.0,0.74,0.07,0.06,0.08
2020-07-01,600000,89.62,90.61,90.74,89.35,366907,390832224.0,1.55,1.18,1.06,0.13
2020-07-02,600000,90.54,92.65,92.65,90.34,609513,663308320.0,2.55,2.25,2.04,0.22
2020-07-03,600000,92.85,93.58,94.04,92.46,822385,916157920.0,1.71,1.0,0.93,0.29
2020-07-06,600000,94.3,100.24,100.97,94.24,1495580,1776417984.0,7.19,7.12,6.66,0.53
2020-07-07,600000,101.89,99.65,103.47,99.58,1314698,1621839648.0,3.88,-0.59,-0.59,0.47
2020-07-08,600000,100.04,99.84,101.82,99.12,1048792,1282339824.0,2.71,0.19,0.19,0.37
2020-07-09,600000,100.64,98.86,100.64,98.53,913117,1101713248.0,2.11,-0.98,-0.98,0.32
2020-07-10,600000,98.79,96.28,99.51,95.95,786119,925839424.0,3.6,-2.61,-2.58,0.28
2020-07-13,600000,96.28,96.68,97.93,96.02,965643,1128297584.0,1.98,0.42,0.4,0.34
2020-07-14,600000,96.35,94.83,96.88,94.5,799443,919482272.0,2.46,-1.91,-1.85,0.28
2020-07-15,600000,95.42,93.51,95.42,93.25,924383,1042128864.0,2.29,-1.39,-1.32,0.33
2020-07-16,600000,93.97,93.64,95.49,93.64,966142,1094090000.0,1.98,0.14,0.13,0.34
2020-07-17,600000,94.76,94.1,94.9,93.45,686395,771657312.0,1.55,0.49,0.46,0.24
2020-07-20,600000,94.43,95.75,96.08,94.1,787665,901216624.0,2.1,1.75,1.65,0.28
2020-07-21,600000,96.22,95.89,96.35,94.96,550046,632576752.0,1.45,0.15,0.14,0.2
2020-07-22,600000,95.95,96.41,97.27,95.62,986876,1147395856.0,1.72,0.54,0.52,0.35
2020-07-23,600000,96.22,95.23,96.22,93.71,868069,937319744.0,2.6,-1.22,-1.18,0.31
2020-07-24,600000,94.83,92.46,94.96,92.32,728864,769923504.0,2.77,-2.91,-2.77,0.26
2020-07-27,600000,93.31,92.13,93.31,91.8,446559,465608560.0,1.63,-0.36,-0.33,0.16
2020-07-28,600000,92.72,92.26,93.25,91.99,325993,339999712.0,1.37,0.14,0.13,0.12
2020-07-29,600000,91.99,93.05,93.25,91.8,452566,474093216.0,1.57,0.86,0.79,0.16
2020-07-30,600000,93.05,92.32,93.18,92.32,404435,422561056.0,0.92,-0.78,-0.73,0.14
2020-07-31,600000,92.39,92.06,93.12,91.73,653684,679850128.0,1.51,-0.28,-0.26,0.23
2020-08-03,600000,92.32,92.39,92.85,92.13,562720,586201744.0,0.78,0.36,0.33,0.2
2020-08-04,600000,92.72,94.04,94.43,92.52,885225,937235104.0,2.07,1.79,1.65,0.31
2020-08-05,600000,93.91,93.05,93.91,92.65,460113,483338976.0,1.34,-1.05,-0.99,0.16
2020-08-06,600000,93.45,93.18,93.84,92.39,424842,445698832.0,1.56,0.14,0.13,0.15
2020-08-07,600000,93.05,92.52,93.18,92.06,442720,461730416.0,1.2,-0.71,-0.66,0.16
2020-08-10,600000,92.46,93.12,93.45,92.26,489740,514604352.0,1.29,0.65,0.6,0.17
2020-08-11,600000,93.51,92.79,94.17,92.65,636732,676102352.0,1.63,-0.35,-0.33,0.23
2020-08-12,600000,92.92,93.38,93.64,92.72,432686,455458288.0,0.99,0.64,0.59,0.15
2020-08-13,600000,93.64,93.05,93.71,92.98,257985,271625408.0,0.78,-0.35,-0.33,0.09
2020-08-14,600000,93.18,93.58,93.64,92.85,375845,396506224.0,0.85,0.57,0.53,0.13
2020-08-17,600000,93.58,95.23,96.15,93.45,987427,1066482976.0,2.89,1.76,1.65,0.35
2020-08-18,600000,95.29,94.24,95.29,93.84,540920,580056192.0,1.52,-1.04,-0.99,0.19
2020-08-19,600000,94.24,93.51,94.57,93.45,434481,462151808.0,1.19,-0.77,-0.73,0.15
2020-08-20,600000,93.38,92.79,93.45,92.52,535390,559975456.0,0.99,-0.77,-0.72,0.19
2020-08-21,600000,93.38,92.98,93.38,92.65,314515,329790608.0,0.79,0.2,0.19,0.11
2020-08-24,600000,93.45,92.72,93.45,92.59,389828,408922480.0,0.92,-0.28,-0.26,0.14
2020-08-25,600000,92.85,92.65,93.05,92.39,378973,396122400.0,0.71,-0.08,-0.07,0.13
2020-08-26,600000,92.59,92.13,92.65,91.99,392787,408174288.0,0.71,-0.56,-0.52,0.14
2020-08-27,600000,92.19,91.99,92.32,91.8,304625,315213296.0,0.56,-0.15,-0.14,0.11
2020-08-28,600000,91.99,92.72,92.72,91.73,531312,552429104.0,1.08,0.79,0.73,0.19
2020-08-31,600000,92.72,92.06,93.05,91.8,800374,835524368.0,1.35,-0.71,-0.66,0.28
2020-09-01,600000,91.73,91.6,92.06,91.4,539312,555922096.0,0.72,-0.5,-0.46,0.19
2020-09-02,600000,91.53,90.87,91.6,90.48,567871,578763472.0,1.22,-0.8,-0.73,0.2
2020-09-03,600000,90.94,90.48,91.2,90.41,408320,414701616.0,0.87,-0.43,-0.39,0.15
2020-09-04,600000,90.15,90.15,90.67,89.75,384440,387141424.0,1.02,-0.36,-0.33,0.13
2020-09-07,600000,90.15,89.75,90.74,89.75,585646,589509232.0,1.1,-0.44,-0.4,0.2
2020-09-08,600000,90.15,90.01,90.28,89.75,529725,532346432.0,0.59,0.29,0.26,0.18
2020-09-09,600000,89.75,89.75,90.21,89.68,494185,496009216.0,0.59,-0.29,-0.26,0.17
2020-09-10,600000,90.08,89.42,90.08,89.29,541699,540727376.0,0.88,-0.37,-0.33,0.18
2020-09-11,600000,89.35,89.16,89.42,88.69,499476,494619680.0,0.82,-0.29,-0.26,0.17
2020-09-14,600000,89.35,89.02,89.35,88.76,388512,384257712.0,0.66,-0.16,-0.14,0.13
2020-09-15,600000,89.09,88.76,89.16,88.69,466015,459933680.0,0.53,-0.29,-0.26,0.16
2020-09-16,600000,88.83,88.76,89.02,88.37,514707,507227136.0,0.73,0.0,0.0,0.18
2020-09-17,600000,88.83,88.56,88.96,88.37,431717,424496720.0,0.66,-0.23,-0.2,0.15
2020-09-18,600000,88.63,89.29,89.29,88.37,952306,941630512.0,1.04,0.82,0.73,0.32
2020-09-21,600000,89.29,88.63,89.49,88.56,559987,553037616.0,1.04,-0.74,-0.66,0.19
2020-09-22,600000,88.43,87.71,88.63,87.64,659521,643194144.0,1.12,-1.04,-0.92,0.22
2020-09-23,600000,87.77,87.24,87.84,87.18,419096,404393344.0,0.75,-0.54,-0.47,0.14
2020-09-24,600000,87.11,86.39,87.18,86.12,538587,512493264.0,1.22,-0.97,-0.85,0.18
2020-09-25,600000,86.39,86.19,86.58,86.12,294875,279750448.0,0.53,-0.23,-0.2,0.1
2020-09-28,600000,86.32,86.12,86.58,86.12,262578,249063489.0,0.53,-0.08,-0.07,0.09
2020-09-29,600000,86.39,85.92,86.52,85.92,329883,312583584.0,0.7,-0.23,-0.2,0.11
2020-09-30,600000,86.06,85.66,86.32,85.4,390068,367745392.0,1.07,-0.3,-0.26,0.13
2020-10-09,600000,85.99,85.86,86.25,85.73,397727,375559360.0,0.61,0.23,0.2,0.14
2020-10-12,600000,86.06,86.98,87.24,85.86,666716,637356688.0,1.61,1.3,1.12,0.23
2020-10-13,600000,86.91,86.65,86.98,86.52,280591,267595711.0,0.53,-0.38,-0.33,0.1
2020-10-14,600000,86.65,86.58,86.78,86.39,429692,409511680.0,0.45,-0.08,-0.07,0.15
2020-10-15,600000,86.65,87.18,87.84,86.58,661467,637856656.0,1.46,0.69,0.6,0.23
2020-10-16,600000,87.11,87.84,88.17,87.05,748502,726361120.0,1.28,0.76,0.66,0.26
2020-10-19,600000,87.9,87.38,89.22,87.31,845324,826077888.0,2.17,-0.52,-0.46,0.29
2020-10-20,600000,87.24,86.91,87.38,86.45,466870,446894608.0,1.06,-0.54,-0.47,0.16
2020-10-21,600000,86.91,87.71,87.71,86.45,616221,592503584.0,1.45,0.92,0.8,0.21
2020-10-22,600000,87.51,87.38,88.1,86.98,472889,456765632.0,1.28,-0.38,-0.33,0.16
2020-10-23,600000,87.24,87.71,88.3,87.18,709545,689493440.0,1.28,0.38,0.33,0.24
2020-10-26,600000,87.84,87.05,88.04,86.98,527114,508770624.0,1.21,-0.75,-0.66,0.18
2020-10-27,600000,86.98,86.25,86.98,86.25,380628,362632656.0,0.84,-0.92,-0.8,0.13
2020-10-28,600000,86.25,85.73,86.52,85.59,458814,432093184.0,1.08,-0.6,-0.52,0.16
2020-10-29,600000,85.4,85.53,86.06,85.33,437073,409990832.0,0.85,-0.23,-0.2,0.15
2020-10-30,600000,85.59,84.8,86.06,84.74,560609,523487856.0,1.54,-0.85,-0.73,0.19
2020-11-02,600000,84.93,84.74,85.26,84.54,465423,431202864.0,0.85,-0.07,-0.06,0.16
2020-11-03,600000,85.13,85.07,85.73,84.93,678761,632973904.0,0.94,0.39,0.33,0.23
2020-11-04,600000,85.4,85.33,85.73,84.93,502561,469008800.0,0.94,0.31,0.26,0.17
2020-11-05,600000,86.12,85.46,86.12,85.26,558732,523812720.0,1.01,0.15,0.13,0.19
2020-11-06,600000,85.53,85.66,85.92,85.26,639196,600129376.0,0.77,0.23,0.2,0.22
2020-11-09,600000,85.86,85.92,86.25,85.66,889377,839142816.0,0.69,0.3,0.26,0.3
2020-11-10,600000,86.19,86.12,86.98,85.99,842179,800256176.0,1.15,0.23,0.2,0.29
2020-11-11,600000,86.32,86.78,86.91,85.99,641718,610306560.0,1.07,0.77,0.66,0.22
2020-11-12,600000,86.52,85.92,86.58,85.92,518911,491018800.0,0.76,-0.99,-0.86,0.18
2020-11-13,600000,85.79,85.46,85.79,85.26,449101,420337408.0,0.62,-0.54,-0.46,0.15
2020-11-16,600000,85.59,86.06,86.12,85.53,318781,300508256.0,0.69,0.7,0.6,0.11
2020-11-17,600000,86.12,86.58,86.58,85.99,472940,448873504.0,0.69,0.6,0.52,0.16
2020-11-18,600000,86.58,87.71,88.17,86.39,1094175,1059930880.0,2.06,1.31,1.13,0.37
2020-11-19,600000,87.71,87.97,88.23,87.31,638401,620569632.0,1.05,0.3,0.26,0.22
2020-11-20,600000,87.57,87.51,87.84,87.11,466314,450166496.0,0.83,-0.52,-0.46,0.16
2020-11-23,600000,87.44,89.02,89.16,87.24,926182,909448912.0,2.19,1.73,1.51,0.32
2020-11-24,600000,89.16,88.69,89.49,88.5,612217,605831664.0,1.11,-0.37,-0.33,0.21
2020-11-25,600000,89.02,88.43,89.62,88.43,612161,606063472.0,1.34,-0.29,-0.26,0.21
2020-11-26,600000,88.63,89.55,89.62,88.1,715955,709188720.0,1.72,1.27,1.12,0.24
2020-11-27,600000,89.75,91.0,91.0,89.42,1133880,1141650224.0,1.76,1.62,1.45,0.39
2020-11-30,600000,91.66,90.08,93.18,90.08,2034989,2102112688.0,3.41,-1.01,-0.92,0.69
2020-12-01,600000,90.21,91.66,91.99,89.75,1078122,1099269632.0,2.49,1.75,1.58,0.37
2020-12-02,600000,91.4,91.33,92.26,90.94,787028,808812304.0,1.44,-0.36,-0.33,0.27
2020-12-03,600000,91.2,91.27,91.53,90.74,571957,584153280.0,0.86,-0.07,-0.06,0.19
2020-12-04,600000,91.27,90.81,91.33,90.01,473365,479183312.0,1.45,-0.5,-0.46,0.16
2020-12-07,600000,90.41,89.62,90.81,89.02,578105,577584096.0,1.97,-1.31,-1.19,0.2
2020-12-08,600000,89.49,89.55,90.08,89.22,315224,315079840.0,0.96,-0.08,-0.07,0.11
2020-12-09,600000,89.55,89.09,90.28,89.09,440901,440752944.0,1.33,-0.51,-0.46,0.15
2020-12-10,600000,89.09,88.5,89.42,88.1,394009,388252096.0,1.48,-0.66,-0.59,0.13
2020-12-11,600000,88.63,87.71,88.89,87.64,483866,471620080.0,1.41,-0.89,-0.79,0.16
2020-12-14,600000,88.04,88.04,88.37,87.57,387438,376928048.0,0.91,0.38,0.33,0.13
2020-12-15,600000,87.9,87.77,87.97,87.05,393231,379468272.0,1.04,-0.31,-0.27,0.13
2020-12-16,600000,87.84,87.38,88.23,87.31,479989,465187088.0,1.05,-0.44,-0.39,0.16
2020-12-17,600000,87.31,88.17,88.3,86.98,429016,415257088.0,1.51,0.9,0.79,0.15
2020-12-18,600000,87.97,88.1,88.3,87.64,318845,310411760.0,0.75,-0.08,-0.07,0.11
2020-12-21,600000,87.71,88.04,88.17,87.38,319655,310813648.0,0.9,-0.07,-0.06,0.11
2020-12-22,600000,88.04,87.11,88.04,86.72,504180,485974240.0,1.5,-1.06,-0.93,0.17
2020-12-23,600000,87.05,86.72,87.31,86.25,386563,368816672.0,1.22,-0.45,-0.39,0.13
2020-12-24,600000,86.72,86.72,87.44,86.45,248719,238279376.0,1.14,0.0,0.0,0.08
2020-12-25,600000,86.78,86.91,87.11,86.45,224210,214427367.0,0.76,0.22,0.19,0.08
2020-12-28,600000,86.72,86.85,87.24,86.39,337659,322826384.0,0.98,-0.07,-0.06,0.12
2020-12-29,600000,86.98,86.58,87.18,86.52,441506,421945424.0,0.76,-0.31,-0.27,0.15
2020-12-30,600000,86.52,86.39,86.65,85.99,548856,519975312.0,0.76,-0.22,-0.19,0.19
2020-12-31,600000,86.45,87.57,87.64,86.32,659924,635666176.0,1.53,1.37,1.18,0.22
2021-01-04,600000,87.31,87.64,87.9,86.72,629069,606364960.0,1.35,0.08,0.07,0.21
2021-01-05,600000,87.57,87.57,87.57,86.52,538592,517135744.0,1.2,-0.08,-0.07,0.18
2021-01-06,600000,87.18,88.5,88.56,87.18,618813,604071104.0,1.58,1.06,0.93,0.21
2021-01-07,600000,88.56,88.43,89.22,87.44,570904,557051920.0,2.01,-0.08,-0.07,0.19
2021-01-08,600000,88.56,88.56,89.02,87.9,558015,547035200.0,1.27,0.15,0.13,0.19
2021-01-11,600000,88.56,87.64,89.29,87.57,759841,745359168.0,1.94,-1.04,-0.92,0.26
2021-01-12,600000,87.71,88.23,88.3,86.91,567329,548277792.0,1.59,0.67,0.59,0.19
2021-01-13,600000,88.04,88.63,88.89,87.84,571452,560579200.0,1.19,0.45,0.4,0.19
2021-01-14,600000,88.56,88.83,89.42,88.1,553386,545908480.0,1.49,0.23,0.2,0.19
2021-01-15,600000,89.55,89.16,91.2,89.16,1430676,1440725952.0,2.3,0.37,0.33,0.49
2021-01-18,600000,89.16,90.21,90.48,88.83,963895,962800688.0,1.85,1.18,1.05,0.33
2021-01-19,600000,90.15,90.74,91.14,89.55,828162,837479680.0,1.76,0.59,0.53,0.28
2021-01-20,600000,90.54,89.55,90.87,89.42,666089,669394448.0,1.6,-1.31,-1.19,0.23
2021-01-21,600000,89.62,89.49,90.15,89.22,536229,536180000.0,1.04,-0.07,-0.06,0.18
2021-01-22,600000,89.42,88.3,89.49,88.1,618798,607707952.0,1.55,-1.33,-1.19,0.21
2021-01-25,600000,88.17,87.84,88.23,87.51,517056,501372368.0,0.82,-0.52,-0.46,0.18
2021-01-26,600000,87.64,87.57,88.23,87.44,398776,386930896.0,0.9,-0.31,-0.27,0.14
2021-01-27,600000,87.51,87.9,88.89,87.44,551745,539658288.0,1.66,0.38,0.33,0.19
2021-01-28,600000,87.9,87.44,87.97,87.11,523609,506059200.0,0.98,-0.52,-0.46,0.18
2021-01-29,600000,87.64,89.42,90.54,87.38,1152575,1142597664.0,3.61,2.26,1.98,0.39
2021-02-01,600000,89.29,92.59,92.85,89.02,1818838,1867280976.0,4.28,3.55,3.17,0.62
2021-02-02,600000,91.99,91.14,92.79,90.67,1314040,1349638624.0,2.29,-1.57,-1.45,0.45
2021-02-03,600000,90.94,91.4,92.52,90.08,1311507,1346692048.0,2.68,0.29,0.26,0.45
