date,open,high,low,close,volume
2020-11-16,85.59,86.12,85.53,86.06,318781
2020-11-17,86.12,86.58,85.99,86.58,472940
2020-11-18,86.58,88.17,86.39,87.71,1094175
2020-11-19,87.71,88.23,87.31,87.97,638401
2020-11-20,87.57,87.84,87.11,87.51,466314
2020-11-23,87.44,89.16,87.24,89.02,926182
2020-11-24,89.16,89.49,88.5,88.69,612217
2020-11-25,89.02,89.62,88.43,88.43,612161
2020-11-26,88.63,89.62,88.1,89.55,715955
2020-11-27,89.75,91.0,89.42,91.0,1133880
2020-11-30,91.66,93.18,90.08,90.08,2034989
2020-12-01,90.21,91.99,89.75,91.66,1078122
2020-12-02,91.4,92.26,90.94,91.33,787028
2020-12-03,91.2,91.53,90.74,91.27,571957
2020-12-04,91.27,91.33,90.01,90.81,473365
2020-12-07,90.41,90.81,89.02,89.62,578105
2020-12-08,89.49,90.08,89.22,89.55,315224
2020-12-09,89.55,90.28,89.09,89.09,440901
2020-12-10,89.09,89.42,88.1,88.5,394009
2020-12-11,88.63,88.89,87.64,87.71,483866
2020-12-14,88.04,88.37,87.57,88.04,387438
2020-12-15,87.9,87.97,87.05,87.77,393231
2020-12-16,87.84,88.23,87.31,87.38,479989
2020-12-17,87.31,88.3,86.98,88.17,429016
2020-12-18,87.97,88.3,87.64,88.1,318845
2020-12-21,87.71,88.17,87.38,88.04,319655
2020-12-22,88.04,88.04,86.72,87.11,504180
2020-12-23,87.05,87.31,86.25,86.72,386563
2020-12-24,86.72,87.44,86.45,86.72,248719
2020-12-25,86.78,87.11,86.45,86.91,224210
2020-12-28,86.72,87.24,86.39,86.85,337659
2020-12-29,86.98,87.18,86.52,86.58,441506
2020-12-30,86.52,86.65,85.99,86.39,548856
2020-12-31,86.45,87.64,86.32,87.57,659924
2021-01-04,87.31,87.9,86.72,87.64,629069
2021-01-05,87.57,87.57,86.52,87.57,538592
2021-01-06,87.18,88.56,87.18,88.5,618813
2021-01-07,88.56,89.22,87.44,88.43,570904
2021-01-08,88.56,89.02,87.9,88.56,558015
2021-01-11,88.56,89.29,87.57,87.64,759841
2021-01-12,87.71,88.3,86.91,88.23,567329
2021-01-13,88.04,88.89,87.84,88.63,571452
2021-01-14,88.56,89.42,88.1,88.83,553386
2021-01-15,89.55,91.2,89.16,89.16,1430676
2021-01-18,89.16,90.48,88.83,90.21,963895
2021-01-19,90.15,91.14,89.55,90.74,828162
2021-01-20,90.54,90.87,89.42,89.55,666089
2021-01-21,89.62,90.15,89.22,89.49,536229
2021-01-22,89.42,89.49,88.1,88.3,618798
2021-01-25,88.17,88.23,87.51,87.84,517056
2021-01-26,87.64,88.23,87.44,87.57,398776
2021-01-27,87.51,88.89,87.44,87.9,551745
2021-01-28,87.9,87.97,87.11,87.44,523609
2021-01-29,87.64,90.54,87.38,89.42,1152575
2021-02-01,89.29,92.85,89.02,92.59,1818838
2021-02-02,91.99,92.79,90.67,91.14,1314040
2021-02-03,90.94,92.52,90.08,91.4,1311507
2021-02-04,91.07,92.39,90.48,91.53,920165
2021-02-05,91.53,95.09,91.33,94.43,1955062
2021-02-08,94.37,95.03,93.05,94.43,1370895
2021-02-09,94.3,94.57,93.25,94.17,998720
2021-02-10,94.1,95.29,93.38,94.24,1050922
2021-02-18,94.96,96.41,94.57,95.16,1433979
2021-02-19,95.16,97.07,94.76,96.08,1229263
2021-02-22,95.75,95.95,94.3,94.37,1273794
2021-02-23,94.37,96.22,94.37,94.83,933278
2021-02-24,95.03,95.56,93.31,93.64,977840
2021-02-25,94.04,95.29,93.64,94.96,898555
2021-02-26,94.43,95.09,93.25,93.25,853861
2021-03-01,93.58,93.91,92.98,93.51,547461
2021-03-02,93.71,94.3,92.06,92.79,747631
2021-03-03,92.65,95.75,92.52,95.75,1135709
2021-03-04,94.96,95.75,94.7,95.49,754129
2021-03-05,95.42,95.89,94.24,95.36,721548
2021-03-08,96.15,96.41,94.37,94.63,801531
2021-03-09,94.83,95.62,93.97,94.5,835841
2021-03-10,94.7,94.9,93.84,94.43,505122
2021-03-11,94.96,96.08,94.7,95.62,768170
2021-03-12,95.56,96.48,95.09,95.62,792356
2021-03-15,95.49,97.87,95.49,97.07,1135244
2021-03-16,96.61,97.87,96.35,97.01,655023
2021-03-17,96.94,97.07,95.56,95.75,578219
2021-03-18,96.08,96.61,95.62,96.48,509436
2021-03-19,96.35,96.61,93.38,93.97,1033599
2021-03-22,93.78,95.49,93.78,94.63,660310
2021-03-23,94.7,95.16,94.17,94.83,471277
2021-03-24,94.76,95.03,93.84,94.17,441326
2021-03-25,94.43,94.83,93.71,93.84,435477
2021-03-26,94.17,94.5,93.71,93.78,408827
2021-03-29,93.64,93.64,92.32,92.85,923668
2021-03-30,93.97,96.35,93.78,96.35,1734472
2021-03-31,96.35,96.55,95.42,96.22,668137
2021-04-01,96.22,96.35,95.03,95.56,477812
2021-04-02,95.89,95.95,94.1,94.7,653651
2021-04-06,94.7,94.9,94.17,94.3,339112
2021-04-07,94.57,94.63,93.51,93.97,609885
2021-04-08,93.84,94.3,93.38,94.04,420479
2021-04-09,93.91,93.91,93.18,93.58,386830
2021-04-12,93.51,94.63,93.12,94.5,570237
2021-04-13,94.57,95.09,94.1,94.7,527562
2021-04-14,95.09,95.09,93.45,93.58,456868
2021-04-15,93.51,93.71,92.19,92.52,531724
2021-04-16,92.65,93.31,92.46,93.25,328956
2021-04-19,93.31,93.91,92.65,93.51,502039
2021-04-20,93.31,93.51,92.85,92.98,294506
2021-04-21,92.79,93.78,92.72,93.51,454397
2021-04-22,93.64,93.64,92.32,92.52,417934
2021-04-23,92.46,92.79,92.19,92.52,248253
2021-04-26,92.65,92.98,91.53,91.66,463872
2021-04-27,91.86,91.93,91.27,91.47,250425
2021-04-28,91.86,91.86,90.87,91.33,353212
2021-04-29,91.53,93.31,91.4,93.25,481946
2021-04-30,91.53,91.53,89.42,90.01,1561034
2021-05-06,89.49,90.87,89.49,90.34,611392
2021-05-07,90.34,90.67,89.62,89.88,723453
2021-05-10,90.08,90.08,88.89,89.35,615165
2021-05-11,89.16,90.15,89.02,90.01,423338
2021-05-12,89.95,91.0,89.82,90.48,520121
2021-05-13,90.28,90.81,89.75,90.28,472126
2021-05-14,90.34,91.0,89.88,90.94,476814
2021-05-17,91.0,91.6,90.54,91.07,463633
2021-05-18,90.87,91.2,90.67,91.14,190935
2021-05-19,90.94,91.0,90.15,90.48,292739
2021-05-20,90.34,90.87,89.82,90.74,353953
2021-05-21,91.0,91.14,90.15,90.28,286189
2021-05-24,90.21,90.61,90.01,90.28,235189
2021-05-25,90.34,91.86,90.08,91.8,754176
2021-05-26,91.73,92.46,91.53,91.99,549848
2021-05-27,91.8,92.52,91.4,91.6,520633
2021-05-28,91.86,92.06,91.33,91.99,345933
2021-05-31,91.93,91.93,91.14,91.47,372557
2021-06-01,91.2,91.4,90.87,90.94,418804
2021-06-02,91.07,91.2,90.54,91.14,358305
2021-06-03,91.07,91.8,90.87,91.2,522449
2021-06-04,91.33,92.19,90.94,91.2,710524
2021-06-07,91.4,91.47,91.0,91.2,363014
2021-06-08,91.27,91.86,90.87,91.73,508381
2021-06-09,91.6,91.99,91.07,91.07,560951
2021-06-10,91.07,91.73,91.0,91.2,456854
2021-06-11,91.27,91.53,90.41,90.81,580303
2021-06-15,90.67,90.67,89.75,89.88,469558
2021-06-16,89.95,90.61,89.75,90.01,321711
2021-06-17,90.01,90.48,89.88,89.95,296898
2021-06-18,89.95,90.34,89.68,90.34,444512
2021-06-21,90.08,90.28,89.75,89.95,398157
2021-06-22,90.08,90.48,89.68,89.68,451846
2021-06-23,89.75,89.88,89.42,89.62,344001
2021-06-24,89.68,90.01,89.49,89.82,316527
2021-06-25,89.82,90.41,89.75,90.21,483354
2021-06-28,90.08,90.15,89.62,89.75,325971
2021-06-29,89.75,89.95,89.55,89.55,327334
2021-06-30,89.68,89.82,89.49,89.68,215801
2021-07-01,89.75,90.08,89.62,89.88,369991
2021-07-02,89.75,90.01,89.16,89.22,515351
2021-07-05,89.35,89.42,88.69,89.16,448069
2021-07-06,89.09,89.75,88.89,89.62,377374
2021-07-07,89.75,89.95,89.29,89.88,356670
2021-07-08,90.01,90.01,89.16,89.29,307452
2021-07-09,89.22,89.75,89.02,89.09,345901
2021-07-12,89.42,89.62,89.02,89.09,334156
2021-07-13,89.29,89.62,88.89,89.42,346117
2021-07-14,89.49,89.49,88.37,88.56,522076
2021-07-15,88.56,89.42,88.43,89.29,459034
2021-07-16,89.75,90.21,89.42,89.55,455578
2021-07-19,89.55,89.88,88.69,89.75,530494
2021-07-20,89.75,89.82,89.29,89.62,368347
2021-07-21,89.62,90.48,89.62,89.88,584509
2021-07-22,90.08,91.0,89.95,90.48,439772
2021-07-23,90.21,90.67,90.01,90.08,300903
2021-07-26,90.01,90.08,88.23,88.5,517427
2021-07-27,88.63,89.09,86.85,87.24,532799
2021-07-28,87.31,88.63,87.31,87.64,463359
2021-07-29,87.9,88.1,86.91,87.05,435877
2021-07-30,87.11,87.11,86.32,86.45,356971
2021-08-02,86.45,87.84,86.06,87.11,457134
2021-08-03,87.11,87.18,86.52,87.05,330141
2021-08-04,87.05,87.18,86.58,86.72,252145
2021-08-05,86.65,87.05,86.52,86.58,242678
2021-08-06,86.58,86.78,86.25,86.78,224861
2021-08-09,86.65,87.9,86.58,87.38,374619
2021-08-10,87.44,87.77,86.91,87.57,343709
2021-08-11,87.44,88.17,87.31,87.64,373821
2021-08-12,87.64,87.71,87.31,87.38,229785
2021-08-13,87.31,87.77,87.18,87.44,219260
2021-08-16,87.51,88.04,87.31,87.71,273695
2021-08-17,87.77,88.17,87.38,87.51,380168
2021-08-18,87.57,88.83,87.31,88.43,434247
2021-08-19,88.5,88.5,87.51,87.77,363914
2021-08-20,87.9,88.23,87.44,88.04,353744
2021-08-23,88.23,88.3,87.57,87.57,324189
2021-08-24,87.71,88.23,87.38,87.64,408160
2021-08-25,87.77,87.84,87.31,87.51,340640
2021-08-26,87.44,87.57,87.11,87.18,294391
2021-08-27,87.31,87.71,87.18,87.38,276188
2021-08-30,86.58,86.78,85.73,85.99,804103
2021-08-31,86.12,86.58,85.79,86.58,446337
2021-09-01,86.45,87.77,86.32,87.44,582113
2021-09-02,87.57,87.84,87.31,87.77,401227
2021-09-03,87.84,88.43,87.31,87.84,507816
2021-09-06,87.71,88.3,87.57,87.64,356277
2021-09-07,87.64,88.83,87.31,88.5,640518
2021-09-08,88.5,88.83,88.17,88.5,409418
2021-09-09,88.37,88.5,87.9,88.23,319514
2021-09-10,88.37,89.42,88.3,88.96,572507
2021-09-13,88.76,89.09,88.5,88.83,293733
2021-09-14,88.83,89.09,87.38,87.64,539347
2021-09-15,87.64,87.97,87.11,87.51,380648
2021-09-16,87.57,87.77,86.98,87.05,491999
2021-09-17,86.98,87.38,86.78,86.98,302335
2021-09-22,86.25,86.78,85.99,86.45,350541
2021-09-23,86.91,87.24,86.32,86.45,396400
2021-09-24,86.52,86.78,86.19,86.39,399256
2021-09-27,86.39,86.58,85.86,86.39,417084
2021-09-28,86.12,86.85,86.12,86.45,333408
2021-09-29,86.32,86.85,86.06,86.39,400083
2021-09-30,86.45,86.58,86.12,86.25,291902
2021-10-08,86.58,87.24,86.45,86.78,390806
2021-10-11,87.05,87.9,86.91,87.24,466325
2021-10-12,87.05,87.51,86.85,87.18,357258
2021-10-13,87.18,87.24,86.58,86.72,225383
2021-10-14,86.72,86.85,86.39,86.52,225846
2021-10-15,86.58,86.98,86.39,86.72,275254
2021-10-18,86.65,86.91,86.12,86.39,259647
2021-10-19,86.45,86.72,86.32,86.32,286362
2021-10-20,86.45,86.65,86.19,86.39,274824
2021-10-21,86.58,86.85,86.32,86.52,440746
2021-10-22,86.72,87.11,86.39,86.72,386694
2021-10-25,86.45,86.65,86.39,86.45,265855
2021-10-26,86.65,86.85,86.32,86.45,307518
2021-10-27,86.32,86.39,85.99,86.19,341973
2021-10-28,86.19,86.32,85.92,85.99,281652
2021-10-29,85.99,86.25,85.79,85.86,359907
2021-11-01,84.21,84.8,83.61,84.41,649410
2021-11-02,84.34,84.6,82.95,83.22,700346
2021-11-03,83.55,83.55,83.02,83.15,297852
2021-11-04,83.15,83.22,82.95,83.02,261489
2021-11-05,83.02,83.22,82.89,83.15,229134
2021-11-08,82.82,83.15,82.69,82.89,243530
2021-11-09,82.95,83.28,82.89,83.22,195485
2021-11-10,83.15,83.15,82.56,82.82,274789
2021-11-11,82.82,83.75,82.76,83.75,314193
2021-11-12,83.88,83.94,83.48,83.94,204982
2021-11-15,84.01,84.6,83.94,84.6,276258
2021-11-16,84.27,84.54,83.81,84.47,240301
2021-11-17,84.08,84.41,83.94,83.94,193016
2021-11-18,83.68,84.01,83.15,83.35,204654
2021-11-19,83.35,84.27,83.28,83.94,204720
2021-11-22,83.81,84.01,83.55,83.61,209837
2021-11-23,83.68,84.27,83.68,83.81,215024
2021-11-24,83.68,84.21,83.55,84.14,193427
2021-11-25,84.14,84.21,83.68,83.88,131691
2021-11-26,83.68,83.75,83.28,83.35,211991
2021-11-29,83.42,83.55,82.95,83.55,237464
2021-11-30,83.22,83.55,83.02,83.02,309001
2021-12-01,83.15,83.48,83.02,83.35,193339
2021-12-02,83.35,83.68,83.09,83.48,229062
2021-12-03,83.48,83.61,83.09,83.55,238487
2021-12-06,83.55,83.88,83.42,83.61,338820
2021-12-07,84.21,84.27,83.61,84.14,400163
2021-12-08,84.27,84.27,83.81,84.08,286059
2021-12-09,84.21,84.93,84.01,84.6,511862
2021-12-10,84.47,84.8,84.41,84.74,424949
2021-12-13,84.87,85.0,83.75,83.94,562340
2021-12-14,83.88,83.94,83.22,83.42,493893
2021-12-15,83.22,83.48,83.15,83.28,206642
2021-12-16,83.35,83.68,83.28,83.61,268995
2021-12-17,83.68,83.75,83.35,83.35,272696
2021-12-20,83.28,83.68,83.28,83.48,277861
2021-12-21,83.28,83.94,83.28,83.68,263110
2021-12-22,83.75,83.88,83.42,83.42,216181
2021-12-23,83.48,83.61,83.35,83.48,189019
2021-12-24,83.48,83.55,83.15,83.22,182520
2021-12-27,83.22,83.42,83.15,83.35,195277
2021-12-28,83.35,83.55,83.22,83.42,298337
2021-12-29,83.42,83.48,83.15,83.22,200501
2021-12-30,83.22,83.48,83.15,83.22,232725
2021-12-31,83.22,83.42,83.15,83.15,229296
2022-01-04,83.22,83.48,83.09,83.42,377076
2022-01-05,83.42,84.14,83.35,83.88,554591
2022-01-06,84.01,84.01,83.35,83.42,410311
2022-01-07,83.42,84.47,83.42,84.34,630183
2022-01-10,84.41,84.8,84.01,84.41,340553
2022-01-11,84.54,84.8,84.21,84.47,426461
2022-01-12,84.6,84.6,83.81,84.21,412407
2022-01-13,84.47,85.26,84.21,84.41,489237
2022-01-14,84.41,84.41,83.42,83.55,510607
2022-01-17,83.42,83.81,83.42,83.42,221780
2022-01-18,83.48,84.01,83.28,83.81,399952
2022-01-19,83.81,84.01,83.68,83.88,262577
2022-01-20,84.01,85.07,83.88,84.93,828420
2022-01-21,84.8,84.93,84.41,84.67,475725
2022-01-24,84.87,84.87,84.01,84.21,324897
2022-01-25,84.14,84.14,83.35,83.35,433124
2022-01-26,83.42,83.55,83.22,83.42,234820
2022-01-27,83.28,83.35,82.63,82.63,562810
2022-01-28,82.82,83.02,82.36,82.36,439938
2022-02-07,82.82,83.28,82.56,83.09,399883
2022-02-08,83.15,84.08,83.02,83.94,475725
2022-02-09,83.88,84.34,83.75,83.88,362232
2022-02-10,84.01,84.34,83.75,84.21,287162
2022-02-11,84.27,84.67,84.08,84.54,376829
2022-02-14,84.21,84.34,83.48,83.61,347271
2022-02-15,83.55,83.81,83.09,83.28,316808
2022-02-16,83.48,83.88,83.35,83.55,286096
2022-02-17,83.61,83.81,83.35,83.35,245332
2022-02-18,83.28,84.08,83.15,84.08,343846
2022-02-21,83.88,83.88,83.28,83.61,243343
2022-02-22,83.42,83.55,83.15,83.48,324972
2022-02-23,83.55,83.55,83.15,83.22,294764
2022-02-24,83.22,83.28,82.3,82.56,477036
2022-02-25,82.56,82.82,82.36,82.49,322399
2022-02-28,82.56,82.63,82.03,82.23,233933
2022-03-01,82.23,82.69,82.23,82.56,235403
2022-03-02,82.36,82.69,82.3,82.43,167081
2022-03-03,82.56,82.95,82.49,82.69,198646
2022-03-04,82.56,82.56,82.03,82.3,263957
2022-03-07,82.16,82.3,81.5,81.57,371772
2022-03-08,81.57,81.64,79.99,80.18,466881
2022-03-09,80.38,80.51,78.07,79.0,460357
2022-03-10,79.72,79.99,79.13,79.13,251815
2022-03-11,78.93,79.79,78.14,79.72,332860
2022-03-14,79.33,79.66,79.0,79.06,227709
2022-03-15,79.13,79.19,77.08,77.22,489623
2022-03-16,77.61,78.34,76.49,78.14,415201
2022-03-17,78.67,78.67,77.74,77.94,414956
2022-03-18,77.87,79.06,77.74,79.0,531795
2022-03-21,78.6,78.6,77.87,78.07,388240
